player,player_name,team,player_id,agents,agents_count,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,hs_percent,cl_percent,clutches,k_max,kills,deaths,assists,first_kills,first_deaths
BuZz,BuZz,DRX,804,"['Raze', 'Jett']",2,372,1.02,230.8,1.07,73%,147.4,0.78,0.15,0.18,0.19,23%,14%,3/22,25,290,271,54,67,70
Meiy,Meiy,DFM,6672,"['Raze', 'Yoru']",2,284,1.02,238.3,1.04,67%,155.2,0.83,0.16,0.19,0.18,26%,8%,1/12,29,236,227,45,54,52
BORKUM,BORKUM,TS,2333,"['Omen', 'Viper']",2,382,1.01,186.8,0.97,72%,120.6,0.66,0.32,0.08,0.05,23%,21%,9/43,19,251,258,124,29,21
xffero,xffero,RRQ,4871,"['Cypher', 'Killjoy']",2,244,0.99,200.6,1.05,70%,127.8,0.71,0.14,0.09,0.08,31%,15%,4/26,23,174,166,33,23,19
JessieVash,JessieVash,TS,2334,"['Sova', 'Skye', 'Breach', 'Fade']",4,382,0.99,191.2,0.99,70%,128.7,0.68,0.31,0.07,0.06,27%,14%,6/43,26,259,262,119,26,24
blaZek1ng,blaZek1ng,GE,1743,"['Sova', 'Viper', 'Omen']",3,302,0.98,194.2,0.96,71%,131.1,0.66,0.28,0.12,0.07,30%,11%,5/45,22,200,208,84,36,21
ban,ban,TLN,5129,"['Viper', 'Skye', 'Kayo', 'Killjoy', 'Yoru', 'Chamber', 'Cypher']",7,339,0.98,207.8,1.05,66%,137.0,0.75,0.24,0.13,0.12,33%,7%,2/30,26,254,243,81,43,40
Polvi,Polvi,GE,1839,"['Raze', 'Jett', 'Gekko']",3,302,0.98,211.8,0.98,70%,141.1,0.73,0.2,0.18,0.17,22%,13%,3/23,22,220,224,59,55,51
Russ,Russ,GE,1162,"['Gekko', 'Kayo', 'Fade']",4,302,0.98,192.3,0.99,72%,124.1,0.7,0.31,0.08,0.09,41%,24%,7/29,21,210,212,95,25,27
Meteor,Meteor,GEN,13039,"['Killjoy', 'Cypher', 'Jett', 'Yoru']",4,627,0.97,210.7,1.02,68%,141.0,0.74,0.17,0.13,0.09,32%,9%,6/69,24,467,456,105,82,55
stax,stax,DRX,485,"['Fade', 'Kayo', 'Sova', 'Skye', 'Breach']",5,372,0.96,173.9,0.88,73%,109.1,0.58,0.48,0.08,0.1,26%,11%,3/28,17,216,246,180,30,38
xccurate,xccurate,T1,10816,"['Chamber', 'Harbor', 'Killjoy', 'Cypher', 'Omen']",5,531,0.96,186.3,1.0,70%,123.3,0.7,0.17,0.08,0.09,27%,10%,7/69,21,372,371,91,41,47
Governor,Governor,TLN,3980,"['Raze', 'Jett', 'Neon']",3,339,0.95,199.2,1.0,68%,133.3,0.71,0.15,0.16,0.17,24%,20%,6/30,22,239,240,52,55,56
lenne,lenne,TLN,8137,"['Sova', 'Gekko', 'Fade']",3,91,0.95,177.3,0.83,75%,112.4,0.57,0.45,0.09,0.07,18%,6%,1/16,15,52,63,41,8,6
Sayaplayer,Sayaplayer,T1,4545,"['Raze', 'Jett', 'Neon', 'Reyna']",4,531,0.94,209.7,0.96,70%,139.0,0.73,0.17,0.17,0.16,26%,14%,8/56,25,390,407,90,92,86
Zest,Zest,BLD,772,"['Fade', 'Gekko', 'Sova', 'Skye']",4,294,0.94,175.6,0.9,69%,116.6,0.62,0.26,0.05,0.07,26%,11%,4/36,24,181,202,76,16,21
Lakia,Lakia,GEN,773,"['Fade', 'Sova', 'Gekko', 'Skye', 'Viper']",5,627,0.92,169.1,0.86,73%,116.7,0.58,0.36,0.05,0.08,26%,13%,9/67,19,361,419,227,33,49
Surf,Surf,TLN,23062,"['Killjoy', 'Viper', 'Cypher']",3,248,0.92,169.6,0.9,68%,119.2,0.59,0.19,0.08,0.07,38%,10%,2/20,23,146,163,46,20,17
iZu,iZu,T1,29833,"['Omen', 'Skye', 'Yoru', 'Raze', 'Viper']",5,531,0.91,184.7,0.88,70%,121.3,0.65,0.34,0.09,0.12,27%,24%,13/55,26,347,395,180,49,64
Crws,Crws,TLN,3977,"['Fade', 'Gekko', 'Kayo', 'Sova', 'Viper', 'Breach']",6,339,0.9,159.4,0.86,69%,108.0,0.56,0.27,0.04,0.07,26%,16%,6/37,23,190,221,92,15,23
NDG,NDG,TS,12322,"['Cypher', 'Killjoy']",2,382,0.9,186.4,0.92,70%,122.7,0.66,0.23,0.1,0.05,24%,7%,4/55,22,254,277,87,37,21
Anthem,Anthem,DFM,6700,"['Kayo', 'Fade', 'Gekko', 'Skye', 'Sova']",5,284,0.9,159.0,0.81,69%,109.3,0.56,0.36,0.04,0.08,25%,13%,5/38,20,160,197,101,12,22
Medusa,Medusa,DFM,993,"['Viper', 'Omen']",2,284,0.9,187.2,0.87,71%,122.2,0.63,0.27,0.1,0.13,31%,8%,3/39,19,178,204,78,29,38
carpe,carpe,T1,31207,"['Fade', 'Gekko', 'Sova', 'Skye']",4,531,0.89,169.4,0.85,72%,112.5,0.61,0.33,0.06,0.08,26%,8%,4/53,24,322,380,173,33,40
Benkai,Benkai,GE,9802,"['Viper', 'Killjoy', 'Cypher']",3,302,0.89,166.4,0.89,69%,118.4,0.59,0.16,0.06,0.07,24%,2%,1/47,20,177,200,49,17,20
Retla,Retla,BLD,2361,"['Viper', 'Cypher', 'Killjoy']",3,294,0.87,163.9,0.89,73%,108.1,0.57,0.2,0.05,0.07,25%,14%,5/37,16,169,189,60,16,22
SSeeS,SSeeS,DFM,21438,"['Omen', 'Viper']",2,284,0.86,151.1,0.78,70%,97.5,0.55,0.34,0.05,0.06,31%,10%,4/39,18,155,198,97,13,17
Estrella,Estrella,RRQ,25025,"['Viper', 'Omen']",2,204,0.84,157.4,0.79,75%,105.8,0.54,0.39,0.05,0.07,27%,9%,3/32,15,110,140,79,11,14
Deryeon,Deryeon,BLD,9152,"['Killjoy', 'Breach', 'Kayo', 'Jett', 'Gekko']",5,294,0.84,170.2,0.8,72%,112.2,0.59,0.27,0.08,0.09,30%,3%,1/37,18,173,217,80,24,27
yay,yay,BLD,881,"['Raze', 'Jett', 'Yoru']",3,294,0.83,190.4,0.83,67%,126.2,0.64,0.17,0.19,0.22,23%,25%,4/16,20,187,225,49,55,66
neth,neth,DFM,1970,"['Cypher', 'Killjoy']",2,284,0.82,160.9,0.79,66%,108.5,0.57,0.2,0.06,0.11,24%,12%,5/41,23,162,204,56,16,32
hiroronn,hiroronn,ZETA,10588,"['Sova', 'Kayo', 'Gekko', 'Breach', 'Skye']",5,299,0.81,164.6,0.76,73%,104.1,0.56,0.39,0.06,0.12,32%,16%,5/31,20,167,220,116,19,37
fl1pzjder,fl1pzjder,RRQ,7045,"['Yoru', 'Viper', 'Gekko', 'Kayo']",4,244,0.8,156.2,0.74,66%,108.0,0.54,0.29,0.08,0.12,27%,22%,6/27,23,132,178,70,20,29
2GE,2GE,RRQ,9735,"['Omen', 'Viper']",2,40,0.69,122.0,0.7,68%,81.6,0.48,0.1,0.0,0.08,29%,0%,0/6,10,19,27,4,0,3
