url,title,subtitle,dates,prize_pool,location
https://www.vlr.gg/event/2005/champions-tour-2024-pacific-stage-2,Champions Tour 2024: Pacific Stage 2,"Part of the Valorant Champions Tour, Riot's official 2024 tournament circuit","Jun 15, 2024 - Jul 21, 2024","$250,000 USD","COEX Artium & SK Olympic Handball Stadium, Seoul"
