match_id,event_name,event_stage,match_date,team1,team2,score_overall,player_name,player_id,player_team,stat_type,agent,rating,acs,k,d,a,kd_diff,kast,adr,hs_percent,fk,fd,fk_fd_diff,map_name,map_winner
359603,Champions Tour 2024: China Stage 2,"Regular Season: 
						Week 1",2024-06-15 07:00:00,Titan Esports Club,JDG Esports,0 - 2,Abo,5011,Titan Esports Club,overall,"Jett, Viper",N/A,268,49,35,9,+14,N/A,174,31%,10,6,+4,,
359603,Champions Tour 2024: China Stage 2,"Regular Season: 
						Week 1",2024-06-15 07:00:00,Titan Esports Club,JDG Esports,0 - 2,Rb,488,Titan Esports Club,overall,"Kayo, Raze",N/A,204,35,36,17,-1,N/A,128,23%,5,9,-4,,
359603,Champions Tour 2024: China Stage 2,"Regular Season: 
						Week 1",2024-06-15 07:00:00,Titan Esports Club,JDG Esports,0 - 2,AC,14445,Titan Esports Club,overall,"Viper, Omen",N/A,192,35,35,17,0,N/A,116,27%,4,5,-1,,
359603,Champions Tour 2024: China Stage 2,"Regular Season: 
						Week 1",2024-06-15 07:00:00,Titan Esports Club,JDG Esports,0 - 2,kawaii,4778,Titan Esports Club,overall,Killjoy,N/A,190,34,34,11,0,N/A,128,37%,4,4,0,,
359603,Champions Tour 2024: China Stage 2,"Regular Season: 
						Week 1",2024-06-15 07:00:00,Titan Esports Club,JDG Esports,0 - 2,LockM,25339,Titan Esports Club,overall,"Sova, Fade",N/A,112,18,36,13,-18,N/A,76,33%,1,2,-1,,
359603,Champions Tour 2024: China Stage 2,"Regular Season: 
						Week 1",2024-06-15 07:00:00,Titan Esports Club,JDG Esports,0 - 2,stew,16924,JDG Esports,overall,"Jett, Raze",N/A,271,49,33,7,+16,N/A,178,20%,10,7,+3,,
359603,Champions Tour 2024: China Stage 2,"Regular Season: 
						Week 1",2024-06-15 07:00:00,Titan Esports Club,JDG Esports,0 - 2,jkuro,3519,JDG Esports,overall,Killjoy,N/A,215,36,37,11,-1,N/A,152,22%,7,7,0,,
359603,Champions Tour 2024: China Stage 2,"Regular Season: 
						Week 1",2024-06-15 07:00:00,Titan Esports Club,JDG Esports,0 - 2,YHchen,10486,JDG Esports,overall,"Deadlock, Fade",N/A,178,35,34,11,+1,N/A,115,42%,1,2,-1,,
359603,Champions Tour 2024: China Stage 2,"Regular Season: 
						Week 1",2024-06-15 07:00:00,Titan Esports Club,JDG Esports,0 - 2,Z1yan,41029,JDG Esports,overall,"Kayo, Omen",N/A,172,29,36,24,-7,N/A,114,34%,6,2,+4,,
359603,Champions Tour 2024: China Stage 2,"Regular Season: 
						Week 1",2024-06-15 07:00:00,Titan Esports Club,JDG Esports,0 - 2,Viva,36415,JDG Esports,overall,Viper,N/A,159,27,31,15,-4,N/A,111,33%,2,6,-4,,
