url,title,subtitle,dates,prize_pool,location
https://www.vlr.gg/event/2096/champions-tour-2024-china-stage-2,Champions Tour 2024: China Stage 2,"Part of the Valorant Champions Tour, Riot's official 2024 tournament circuit","Jun 15, 2024 - Jul 21, 2024",TBD,"VCT CN Arena, Shanghai & Changsha International Convention and Exhibition Center, Changsha"
