match_id,event_name,event_stage,match_date,team1,team2,score_overall,player_name,player_id,player_team,stat_type,agent,rating,acs,k,d,a,kd_diff,kast,adr,hs_percent,fk,fd,fk_fd_diff,map_name,map_winner
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,tomaszy,19691,Karmine Corp,overall,Cypher,1.36,247,38,22,6,+16,85%,172,35%,7,3,+4,,
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,sh1n,2625,Karmine Corp,overall,"Viper, Omen",1.33,213,29,19,26,+10,85%,135,28%,1,3,-2,,
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,N4RRATE,36245,Karmine Corp,overall,"Kayo, Gekko",1.29,252,36,25,15,+11,90%,158,22%,3,2,+1,,
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,MAGNUM,2173,Karmine Corp,overall,"Sova, Kayo",1.03,158,20,24,23,-4,82%,104,24%,3,3,0,,
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,marteen,10307,Karmine Corp,overall,"Jett, Raze",0.92,193,24,25,9,-1,77%,128,34%,6,7,-1,,
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,Cloud,4181,GIANTX,overall,Sova,1.15,205,30,24,6,+6,64%,136,33%,2,3,-1,,
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,Fit1nho,292,GIANTX,overall,"Yoru, Breach",1.14,235,32,30,14,+2,79%,147,42%,5,3,+2,,
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,purp0,1885,GIANTX,overall,"Jett, Raze",0.81,183,24,31,9,-7,56%,126,18%,9,5,+4,,
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,hoody,2690,GIANTX,overall,"Viper, Cypher",0.70,169,21,29,12,-8,72%,112,23%,3,2,+1,,
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,Redgar,1427,GIANTX,overall,"Cypher, Omen",0.20,77,8,34,12,-26,51%,56,31%,0,8,-8,,
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,sh1n,2625,Karmine Corp,map,Viper,1.54,238,15,7,8,+8,88%,171,26%,0,0,0,Breeze,Karmine Corp
318911,Champions Tour 2024: EMEA Stage 1,"Regular Season: 
						Week 1",2024-04-03 11:00:00,Karmine Corp,GIANTX,2 - 0,marteen,10307,Karmine Corp,map,Jett,1.32,236,15,8,2,+7,82%,163,52%,4,4,0,Breeze,Karmine Corp
