url,title,subtitle,dates,prize_pool,location
https://www.vlr.gg/event/1924/champions-tour-2024-pacific-kickoff,Champions Tour 2024: Pacific Kickoff,"Part of the Valorant Champions Tour, Riot's official 2024 tournament circuit","Feb 17 - 26, 2024",$0 USD,"S FACTORY Tower D, Seoul"
