player,player_name,team,player_id,agents,agents_count,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,hs_percent,cl_percent,clutches,k_max,kills,deaths,assists,first_kills,first_deaths
BuZz,BuZz,DRX,804,"['Raze', 'Yoru', 'Jett']",3,133,1.03,234.7,1.01,79%,148.6,0.79,0.29,0.17,0.09,23%,14%,1/7,22,105,104,38,23,12
stax,stax,DRX,485,"['Fade', 'Sova', 'Breach', 'Gekko']",4,133,1.03,174.3,1.09,70%,115.6,0.66,0.29,0.08,0.05,32%,12%,2/17,22,88,81,39,10,7
xffero,xffero,RRQ,4871,"['Viper', 'Astra', 'Harbor', 'Omen']",4,136,1.02,200.3,0.96,72%,128.8,0.71,0.37,0.08,0.08,30%,26%,5/19,22,96,100,50,11,11
BORKUM,BORKUM,TS,2333,"['Viper', 'Omen']",2,225,1.02,191.3,0.99,72%,123.1,0.66,0.47,0.11,0.07,21%,10%,2/21,24,148,149,106,24,16
f0rsakeN,f0rsakeN,PRX,9801,"['Harbor', 'Cypher', 'Kayo', 'Yoru', 'Fade']",5,191,1.01,220.3,1.05,73%,139.9,0.79,0.27,0.13,0.12,29%,10%,1/10,33,151,144,51,24,23
NDG,NDG,TS,12322,"['Cypher', 'Killjoy']",2,225,1.01,178.6,1.04,78%,125.9,0.64,0.22,0.05,0.09,21%,22%,5/23,23,143,138,49,11,20
Foxy9,Foxy9,DRX,11600,"['Viper', 'Jett', 'Kayo']",3,133,1.0,200.7,1.08,74%,122.4,0.72,0.23,0.16,0.14,31%,8%,1/12,21,96,89,30,21,18
Deryeon,Deryeon,BLD,9152,"['Harbor', 'Raze']",2,122,0.98,222.4,0.98,72%,145.1,0.76,0.22,0.17,0.13,21%,18%,2/11,29,93,95,27,21,16
Munchkin,Munchkin,GEN,2489,"['Kayo', 'Viper']",2,429,0.98,187.5,0.98,72%,124.7,0.66,0.38,0.09,0.1,21%,13%,5/40,27,283,288,164,38,43
blaZek1ng,blaZek1ng,GE,1743,"['Gekko', 'Sova', 'Fade']",3,149,0.97,187.9,0.97,68%,129.2,0.65,0.22,0.05,0.09,29%,7%,2/28,24,97,100,33,8,13
yuran,yuran,ZETA,29840,"['Viper', 'Sova', 'Breach']",3,212,0.96,192.5,0.91,72%,128.8,0.66,0.32,0.09,0.08,27%,5%,1/22,20,139,153,68,19,17
Estrella,Estrella,RRQ,25025,"['Sova', 'Skye', 'Fade']",3,136,0.96,176.3,0.89,67%,114.2,0.61,0.3,0.05,0.08,30%,0%,0/23,19,83,93,41,7,11
hiroronn,hiroronn,ZETA,10588,"['Skye', 'Sova', 'Kayo', 'Fade']",4,212,0.95,179.2,0.91,67%,122.2,0.64,0.32,0.08,0.11,30%,16%,4/25,18,135,148,68,16,24
ban,ban,TLN,5129,"['Yoru', 'Kayo', 'Skye']",3,122,0.93,195.5,0.91,73%,119.9,0.66,0.34,0.12,0.09,26%,14%,2/14,22,80,88,42,15,11
Laz,Laz,ZETA,999,"['Cypher', 'Killjoy']",2,212,0.92,180.5,0.93,67%,123.1,0.65,0.16,0.08,0.07,25%,9%,3/34,16,137,147,34,17,15
SSeeS,SSeeS,DFM,21438,"['Omen', 'Viper']",2,86,0.92,169.5,0.84,71%,106.7,0.62,0.34,0.03,0.08,36%,33%,4/12,17,53,63,29,3,7
SugarZ3ro,SugarZ3ro,ZETA,6668,"['Brimstone', 'Harbor', 'Omen']",3,212,0.92,156.2,0.84,67%,105.4,0.56,0.4,0.01,0.08,28%,9%,2/22,19,118,140,84,3,16
Benkai,Benkai,GE,9802,"['Cypher', 'Killjoy', 'Viper']",3,149,0.9,171.6,0.88,63%,113.9,0.6,0.13,0.03,0.1,25%,17%,4/23,26,89,101,20,4,15
