match_id,event_name,event_stage,match_date,team1,team2,score_overall,player_name,player_id,player_team,stat_type,agent,rating,acs,k,d,a,kd_diff,kast,adr,hs_percent,fk,fd,fk_fd_diff,map_name,map_winner
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,carpe,31207,T1,overall,"Sova, Fade",1.28,249,43,35,19,+8,81%,151,24%,6,3,+3,,
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,xccurate,10816,T1,overall,"Harbor, Chamber",1.15,221,43,34,9,+9,74%,150,26%,1,3,-2,,
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,Sayaplayer,4545,T1,overall,"Jett, Raze",1.14,205,44,35,5,+9,72%,155,36%,10,8,+2,,
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,iZu,29833,T1,overall,"Yoru, Omen",1.06,212,39,36,18,+3,70%,141,30%,5,10,-5,,
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,Rossy,1129,T1,overall,Viper,0.99,204,32,35,21,-3,72%,124,19%,4,3,+1,,
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,sScary,4382,BLEED,overall,"Viper, Omen",1.10,206,41,35,15,+6,74%,142,21%,3,4,-1,,
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,yay,881,BLEED,overall,"Neon, Skye",0.83,198,38,42,12,-4,72%,132,29%,6,8,-2,,
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,crazyguy,1430,BLEED,overall,"Sova, Breach",0.80,205,31,41,17,-10,57%,120,32%,5,4,+1,,
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,Egoist,2362,BLEED,overall,"Skye, Killjoy",0.78,170,30,40,11,-10,72%,108,24%,5,4,+1,,
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,Deryeon,9152,BLEED,overall,"Harbor, Raze",0.77,183,35,43,9,-8,75%,131,23%,8,6,+2,,
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,Sayaplayer,4545,T1,map,Jett,1.54,284,36,21,1,+15,79%,191,36%,8,4,+4,Breeze,T1
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,xccurate,10816,T1,map,Harbor,1.22,254,29,24,7,+5,71%,169,29%,1,2,-1,Breeze,T1
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,carpe,31207,T1,map,Sova,1.05,203,23,25,11,-2,82%,131,28%,3,3,0,Breeze,T1
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,iZu,29833,T1,map,Yoru,0.96,194,22,24,9,-2,68%,136,26%,3,8,-5,Breeze,T1
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,Rossy,1129,T1,map,Viper,0.75,138,16,22,8,-6,62%,99,27%,0,2,-2,Breeze,T1
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,sScary,4382,BLEED,map,Viper,1.17,215,28,21,10,+7,82%,152,27%,3,2,+1,Breeze,T1
296735,Champions Tour 2024: Pacific Kickoff,"Group Stage: 
						Opening (A)",2024-02-17 01:00:00,T1,BLEED,2 - 0,Deryeon,9152,BLEED,map,Harbor,0.99,245,29,28,6,+1,85%,154,27%,6,1,+5,Breeze,T1
