url,title,subtitle,dates,prize_pool,location
https://www.vlr.gg/event/2095/champions-tour-2024-americas-stage-2,Champions Tour 2024: Americas Stage 2,"Part of the Valorant Champions Tour, Riot's official 2024 tournament circuit","Jun 23, 2024 - Jul 22, 2024","$250,000 USD","Riot Games Arena, Los Angeles"
