player,player_name,team,player_id,agents,agents_count,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,hs_percent,cl_percent,clutches,k_max,kills,deaths,assists,first_kills,first_deaths
Cryocells,Cryocells,100T,4147,"['Clove', 'Brimstone', 'Sage', 'Jett']",4,170,1.15,233.9,1.2,81%,154.1,0.81,0.24,0.14,0.08,29%,20%,4/20,24,138,115,41,23,13
Melser,Melser,KRÜ,1311,"['Omen', 'Astra', 'Brimstone']",3,246,1.14,204.0,1.23,78%,125.7,0.74,0.36,0.1,0.07,33%,26%,7/27,26,182,148,88,24,16
s0m,s0m,NRG,4164,"['Brimstone', 'Viper', 'Omen', 'Astra', 'Harbor']",5,183,1.11,215.0,1.1,81%,134.1,0.75,0.44,0.1,0.08,24%,11%,2/18,30,138,125,81,19,14
Khalil,Khalil,FUR,1711,"['Omen', 'Brimstone']",2,80,1.1,211.3,1.07,79%,137.1,0.78,0.26,0.09,0.04,39%,7%,1/14,19,62,58,21,7,3
eeiu,eeiu,100T,796,"['Fade', 'Tejo']",2,170,1.09,198.1,1.21,78%,129.0,0.76,0.32,0.06,0.05,41%,17%,4/23,26,129,107,55,10,8
johnqt,johnqt,SEN,1265,"['Tejo', 'Sova', 'Viper']",3,370,1.09,186.5,1.05,74%,127.9,0.65,0.27,0.06,0.05,27%,10%,4/40,27,242,231,100,24,18
kiNgg,kiNgg,LEV,8549,"['Omen', 'Astra', 'Breach']",3,148,1.09,216.0,1.08,80%,138.4,0.76,0.39,0.09,0.09,32%,16%,3/19,20,112,104,57,14,13
pANcada,pANcada,LOUD,683,"['Astra', 'Omen', 'Brimstone']",3,204,1.08,193.4,1.08,75%,129.0,0.7,0.31,0.08,0.05,39%,5%,2/38,20,142,131,63,17,11
stellar,stellar,FUR,733,['Tejo'],1,38,1.08,204.5,1.21,76%,143.3,0.76,0.29,0.11,0.16,19%,100%,2/2,15,29,24,11,4,6
JonahP,JonahP,G2,4581,"['Breach', 'Vyse']",2,221,1.05,178.9,1.04,78%,113.7,0.65,0.51,0.05,0.06,24%,18%,4/22,18,144,138,113,12,13
nataNk,nataNk,LEV,5004,"['Breach', 'Skye', 'Fade', 'Raze', 'Phoenix']",5,148,1.05,207.1,1.07,76%,136.9,0.7,0.38,0.13,0.14,25%,27%,4/15,20,104,97,56,19,21
Asuna,Asuna,100T,601,"['Neon', 'Raze', 'Kayo']",3,170,1.04,234.3,1.08,71%,149.7,0.78,0.28,0.19,0.16,22%,43%,6/14,23,132,122,47,33,27
zekken,zekken,SEN,4004,"['Yoru', 'Raze', 'Jett']",3,370,1.04,219.7,1.1,72%,144.3,0.79,0.22,0.19,0.18,23%,14%,5/37,32,291,264,81,71,68
xenom,xenom,MIBR,20240,"['Omen', 'Brimstone', 'Astra']",3,373,1.04,182.6,1.03,76%,118.2,0.66,0.42,0.06,0.06,31%,17%,9/53,33,247,240,155,21,24
keznit,keznit,KRÜ,2462,"['Jett', 'Raze']",2,246,1.03,214.6,1.1,73%,137.9,0.74,0.16,0.17,0.16,22%,17%,3/18,24,183,167,40,43,39
tex,tex,LEV,1818,"['Cypher', 'Vyse', 'Killjoy']",3,148,1.03,186.6,1.09,70%,123.3,0.7,0.09,0.06,0.11,36%,30%,6/20,17,104,95,14,9,16
valyn,valyn,G2,3885,"['Omen', 'Astra', 'Brimstone']",3,221,1.03,187.5,1.03,72%,122.8,0.66,0.4,0.06,0.07,20%,29%,5/17,20,145,141,89,14,16
supamen,supamen,EG,826,"['Omen', 'Astra', 'Brimstone']",3,128,1.01,190.0,1.01,70%,123.2,0.69,0.29,0.09,0.08,35%,29%,5/17,25,88,87,37,11,10
Zellsis,Zellsis,SEN,729,"['Viper', 'Brimstone', 'Vyse', 'Kayo', 'Cypher']",5,370,1.01,200.2,0.97,70%,129.9,0.69,0.35,0.08,0.11,24%,11%,6/54,31,254,261,129,29,40
Ethan,Ethan,NRG,11225,"['Breach', 'Omen', 'Tejo', 'Kayo']",4,183,1.01,188.0,0.94,72%,123.4,0.62,0.44,0.04,0.08,27%,25%,5/20,24,114,121,81,8,15
N4RRATE,N4RRATE,SEN,36245,"['Breach', 'Gekko', 'Fade', 'Omen', 'Iso']",5,370,1.0,193.5,0.95,74%,124.8,0.66,0.38,0.07,0.08,23%,28%,9/32,21,244,258,140,27,28
bang,bang,SEN,3880,"['Omen', 'Viper', 'Astra', 'Brimstone']",4,370,1.0,189.4,0.96,76%,123.8,0.65,0.41,0.08,0.09,34%,15%,5/33,24,242,252,152,31,34
v1c,v1c,C9,17433,"['Brimstone', 'Omen', 'Astra']",3,152,0.97,174.0,0.91,72%,115.2,0.61,0.39,0.07,0.05,24%,26%,8/31,21,92,101,60,10,7
yay,yay,EG,881,"['Chamber', 'Phoenix', 'Astra', 'Killjoy']",4,128,0.97,193.7,0.96,62%,129.3,0.66,0.2,0.16,0.1,30%,27%,3/11,18,85,89,25,20,13
jawgemo,jawgemo,G2,3993,"['Yoru', 'Raze']",2,221,0.97,217.3,0.99,72%,136.7,0.76,0.3,0.19,0.15,18%,17%,2/12,21,167,169,66,43,33
Xeppaa,Xeppaa,C9,7871,"['Clove', 'Tejo', 'Sova', 'Fade']",4,152,0.96,194.6,0.93,71%,131.4,0.7,0.27,0.07,0.05,21%,17%,4/23,28,107,115,41,11,8
NaturE,NaturE,EG,4927,"['Viper', 'Vyse', 'Breach']",3,128,0.95,171.7,0.9,69%,117.3,0.6,0.28,0.04,0.07,25%,21%,3/14,18,77,86,36,5,9
adverso,adverso,KRÜ,3826,"['Sova', 'Viper']",2,246,0.94,186.3,0.93,71%,122.3,0.64,0.31,0.08,0.1,19%,29%,7/24,21,157,169,77,19,24
C0M,C0M,LEV,619,"['Sova', 'Viper', 'Tejo']",3,148,0.94,195.9,0.97,74%,132.2,0.7,0.26,0.06,0.07,21%,17%,3/18,27,103,106,38,9,11
