Match ID,Map,Player,Team,Agent,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,tournament_name
427994,Lotus,Zap,2G,Tejo,3,0,0,0,0,0,0,0,0,54,0,0,VCT 2025 Americas Kickoff_csvs
427994,Lotus,lz,2G,Omen,3,1,0,0,0,0,0,0,0,63,1,1,VCT 2025 Americas Kickoff_csvs
427994,Lotus,silentzz,2G,Raze,1,0,0,0,0,0,0,0,0,56,0,0,VCT 2025 Americas Kickoff_csvs
427994,Lotus,gobera,2G,Vyse,2,1,0,0,1,0,0,0,0,54,0,0,VCT 2025 Americas Kickoff_csvs
427994,Lotus,stellar,FUR,Tejo,0,2,0,0,0,0,0,0,0,50,5,0,VCT 2025 Americas Kickoff_csvs
427994,Lotus,bdog,FUR,Breach,1,1,0,0,0,0,0,0,0,48,1,1,VCT 2025 Americas Kickoff_csvs
427994,Lotus,Add3r,FUR,Vyse,0,2,0,0,0,0,0,0,0,33,0,0,VCT 2025 Americas Kickoff_csvs
427994,Lotus,penny,FUR,Raze,4,2,1,0,0,0,0,0,0,97,0,0,VCT 2025 Americas Kickoff_csvs
427994,Lotus,jakee,FUR,Omen,3,1,1,0,0,0,0,0,0,79,0,1,VCT 2025 Americas Kickoff_csvs
427993,Fracture,FiNESSE,NRG,Killjoy,2,1,0,0,0,0,0,0,0,41,0,0,VCT 2025 Americas Kickoff_csvs
427993,Fracture,s0m,NRG,Brimstone,2,4,1,0,1,0,0,0,0,90,3,0,VCT 2025 Americas Kickoff_csvs
427993,Fracture,mada,NRG,Raze,4,3,0,0,0,0,0,0,0,60,1,0,VCT 2025 Americas Kickoff_csvs
427993,Fracture,Ethan,NRG,Breach,2,0,0,0,1,0,0,0,0,39,8,1,VCT 2025 Americas Kickoff_csvs
427993,Fracture,Verno,NRG,Sova,3,0,0,0,0,0,0,0,0,41,0,0,VCT 2025 Americas Kickoff_csvs
427993,Fracture,mitch,C9,Tejo,3,0,0,0,0,0,0,0,0,38,4,0,VCT 2025 Americas Kickoff_csvs
427993,Fracture,neT,C9,Killjoy,2,1,0,0,0,0,0,0,0,42,1,1,VCT 2025 Americas Kickoff_csvs
427993,Fracture,Xeppaa,C9,Clove,5,1,2,0,0,0,0,0,0,67,1,1,VCT 2025 Americas Kickoff_csvs
427993,Fracture,v1c,C9,Brimstone,2,0,0,0,0,0,0,0,0,44,6,0,VCT 2025 Americas Kickoff_csvs
427993,Fracture,OXY,C9,Raze,0,2,0,0,0,0,0,0,0,47,0,0,VCT 2025 Americas Kickoff_csvs
427993,Lotus,FiNESSE,NRG,Vyse,3,1,0,0,0,0,0,0,0,50,1,0,VCT 2025 Americas Kickoff_csvs
427993,Lotus,s0m,NRG,Viper,2,2,0,0,0,0,0,0,0,46,2,0,VCT 2025 Americas Kickoff_csvs
427993,Lotus,mada,NRG,Raze,2,0,1,0,0,0,0,0,0,41,0,1,VCT 2025 Americas Kickoff_csvs
427993,Lotus,Ethan,NRG,Omen,3,1,1,0,0,0,1,0,0,70,7,1,VCT 2025 Americas Kickoff_csvs
427993,Lotus,Verno,NRG,Fade,3,1,0,0,1,0,0,0,0,59,0,1,VCT 2025 Americas Kickoff_csvs
427993,Lotus,mitch,C9,Breach,2,2,0,0,0,1,0,0,0,59,4,3,VCT 2025 Americas Kickoff_csvs
427993,Lotus,neT,C9,Deadlock,5,0,0,0,1,0,0,0,0,54,3,2,VCT 2025 Americas Kickoff_csvs
427993,Lotus,Xeppaa,C9,Tejo,3,1,1,1,1,1,0,0,0,61,2,0,VCT 2025 Americas Kickoff_csvs
427993,Lotus,v1c,C9,Omen,2,0,0,0,0,0,0,0,0,38,1,0,VCT 2025 Americas Kickoff_csvs
427993,Lotus,OXY,C9,Raze,2,1,0,0,0,0,0,0,0,40,0,0,VCT 2025 Americas Kickoff_csvs
427995,Haven,Melser,KRÜ,Omen,1,1,0,0,0,0,0,0,0,42,0,0,VCT 2025 Americas Kickoff_csvs
427995,Haven,keznit,KRÜ,Jett,1,1,0,0,0,0,0,0,0,36,0,0,VCT 2025 Americas Kickoff_csvs
427995,Haven,adverso,KRÜ,Sova,0,0,0,0,1,0,0,0,0,34,1,0,VCT 2025 Americas Kickoff_csvs
427995,Haven,Mazino,KRÜ,Breach,2,0,0,0,0,0,0,0,0,30,1,0,VCT 2025 Americas Kickoff_csvs
427995,Haven,Shyy,KRÜ,Cypher,2,1,0,0,0,0,0,0,0,43,0,0,VCT 2025 Americas Kickoff_csvs
427995,Haven,pANcada,LOUD,Omen,4,1,0,0,0,0,0,0,0,71,0,0,VCT 2025 Americas Kickoff_csvs
427995,Haven,v1nny,LOUD,Breach,0,1,0,0,0,0,0,0,0,58,3,0,VCT 2025 Americas Kickoff_csvs
427995,Haven,tuyz,LOUD,Cypher,3,0,1,0,0,0,0,0,0,59,0,0,VCT 2025 Americas Kickoff_csvs
427995,Haven,cauanzin,LOUD,Sova,2,1,1,0,0,0,0,0,0,66,0,0,VCT 2025 Americas Kickoff_csvs
427995,Haven,dgzin,LOUD,Jett,2,0,0,1,0,1,0,0,0,76,0,0,VCT 2025 Americas Kickoff_csvs
427995,Split,Melser,KRÜ,Omen,3,0,0,0,0,0,0,0,0,38,3,0,VCT 2025 Americas Kickoff_csvs
427995,Split,keznit,KRÜ,Raze,5,1,0,0,0,0,0,0,0,65,3,0,VCT 2025 Americas Kickoff_csvs
427995,Split,adverso,KRÜ,Viper,0,0,0,0,0,0,0,0,0,44,1,0,VCT 2025 Americas Kickoff_csvs
427995,Split,Mazino,KRÜ,Skye,2,1,1,0,0,0,0,0,0,61,3,0,VCT 2025 Americas Kickoff_csvs
427995,Split,Shyy,KRÜ,Cypher,3,1,0,0,1,0,0,0,0,64,0,0,VCT 2025 Americas Kickoff_csvs
427995,Split,pANcada,LOUD,Astra,3,1,0,0,1,0,0,0,0,44,1,0,VCT 2025 Americas Kickoff_csvs
427995,Split,v1nny,LOUD,Breach,4,0,0,0,2,0,0,0,0,53,4,1,VCT 2025 Americas Kickoff_csvs
427995,Split,tuyz,LOUD,Cypher,2,1,0,0,1,0,1,0,0,47,0,1,VCT 2025 Americas Kickoff_csvs
427995,Split,cauanzin,LOUD,Tejo,2,1,0,0,0,0,0,0,0,39,1,1,VCT 2025 Americas Kickoff_csvs
427995,Split,dgzin,LOUD,Raze,2,2,0,0,0,0,0,0,0,62,0,1,VCT 2025 Americas Kickoff_csvs
427996,Split,Zellsis,SEN,Viper,4,0,0,0,0,0,0,0,0,50,2,0,VCT 2025 Americas Kickoff_csvs
427996,Split,johnqt,SEN,Tejo,4,1,0,0,1,0,0,0,0,58,3,0,VCT 2025 Americas Kickoff_csvs
427996,Split,bang,SEN,Omen,2,0,0,0,0,0,0,0,0,49,0,0,VCT 2025 Americas Kickoff_csvs
427996,Split,zekken,SEN,Yoru,2,0,0,0,0,0,0,0,0,50,1,0,VCT 2025 Americas Kickoff_csvs
427996,Split,N4RRATE,SEN,Breach,2,0,0,0,0,0,0,0,0,47,0,0,VCT 2025 Americas Kickoff_csvs
427996,Split,Asuna,100T,Raze,1,2,0,0,0,0,1,0,0,71,0,1,VCT 2025 Americas Kickoff_csvs
427996,Split,Boostio,100T,Breach,1,1,0,0,0,0,0,0,0,43,4,0,VCT 2025 Americas Kickoff_csvs
427996,Split,eeiu,100T,Tejo,5,0,0,0,0,0,0,0,0,82,0,0,VCT 2025 Americas Kickoff_csvs
427996,Split,Cryocells,100T,Sage,5,0,2,0,2,0,0,0,0,106,0,0,VCT 2025 Americas Kickoff_csvs
427996,Split,zander,100T,Astra,1,0,0,0,0,0,0,0,0,37,0,1,VCT 2025 Americas Kickoff_csvs
427996,Bind,Zellsis,SEN,Brimstone,1,1,0,0,0,0,0,0,0,43,2,0,VCT 2025 Americas Kickoff_csvs
427996,Bind,johnqt,SEN,Tejo,5,0,0,0,0,0,0,0,0,63,0,0,VCT 2025 Americas Kickoff_csvs
427996,Bind,bang,SEN,Viper,5,1,0,0,0,0,0,0,0,66,0,1,VCT 2025 Americas Kickoff_csvs
427996,Bind,zekken,SEN,Raze,4,2,0,0,0,0,0,0,0,59,0,1,VCT 2025 Americas Kickoff_csvs
427996,Bind,N4RRATE,SEN,Gekko,4,1,0,0,0,0,0,0,0,57,6,0,VCT 2025 Americas Kickoff_csvs
427996,Bind,Asuna,100T,Raze,1,2,1,0,1,0,0,0,0,63,1,0,VCT 2025 Americas Kickoff_csvs
427996,Bind,Boostio,100T,Gekko,1,2,0,0,0,0,0,0,0,44,5,0,VCT 2025 Americas Kickoff_csvs
427996,Bind,eeiu,100T,Fade,0,0,1,0,0,0,0,0,0,37,0,0,VCT 2025 Americas Kickoff_csvs
427996,Bind,Cryocells,100T,Brimstone,2,1,0,0,1,0,0,0,0,42,0,0,VCT 2025 Americas Kickoff_csvs
427996,Bind,zander,100T,Viper,2,0,0,0,0,0,0,0,0,35,0,0,VCT 2025 Americas Kickoff_csvs
427996,Pearl,Zellsis,SEN,Vyse,2,0,0,0,0,1,0,0,0,50,2,3,VCT 2025 Americas Kickoff_csvs
427996,Pearl,johnqt,SEN,Tejo,4,2,0,0,0,0,0,0,0,70,6,1,VCT 2025 Americas Kickoff_csvs
427996,Pearl,bang,SEN,Astra,2,1,0,0,0,1,0,0,0,45,1,0,VCT 2025 Americas Kickoff_csvs
427996,Pearl,zekken,SEN,Yoru,2,2,0,0,0,1,0,0,0,52,0,0,VCT 2025 Americas Kickoff_csvs
427996,Pearl,N4RRATE,SEN,Fade,4,0,0,0,0,0,0,0,0,65,0,0,VCT 2025 Americas Kickoff_csvs
427996,Pearl,Asuna,100T,Kayo,3,1,0,0,0,0,0,0,0,39,6,0,VCT 2025 Americas Kickoff_csvs
427996,Pearl,Boostio,100T,Killjoy,1,0,0,0,0,1,0,0,0,39,1,2,VCT 2025 Americas Kickoff_csvs
427996,Pearl,eeiu,100T,Fade,3,0,0,0,0,0,0,0,0,42,1,0,VCT 2025 Americas Kickoff_csvs
427996,Pearl,Cryocells,100T,Jett,1,1,0,0,0,0,0,0,0,55,0,0,VCT 2025 Americas Kickoff_csvs
427996,Pearl,zander,100T,Astra,1,2,0,0,0,0,1,0,0,54,1,0,VCT 2025 Americas Kickoff_csvs
427998,Haven,C0M,LEV,Sova,5,3,0,0,0,2,0,0,0,86,1,0,VCT 2025 Americas Kickoff_csvs
427998,Haven,tex,LEV,Cypher,2,1,0,0,0,0,0,0,0,36,2,0,VCT 2025 Americas Kickoff_csvs
427998,Haven,nataNk,LEV,Breach,5,0,0,0,0,1,0,0,0,49,7,1,VCT 2025 Americas Kickoff_csvs
427998,Haven,kiNgg,LEV,Omen,1,3,0,0,0,0,0,0,0,54,1,0,VCT 2025 Americas Kickoff_csvs
427998,Haven,Demon1,LEV,Jett,2,1,0,0,0,0,0,0,0,43,0,0,VCT 2025 Americas Kickoff_csvs
427998,Haven,mwzera,FUR,Sova,3,1,0,0,0,0,0,0,0,56,1,0,VCT 2025 Americas Kickoff_csvs
427998,Haven,Khalil,FUR,Omen,5,0,0,0,0,0,0,0,0,65,0,1,VCT 2025 Americas Kickoff_csvs
427998,Haven,heat,FUR,Cypher,1,1,0,0,0,0,0,0,0,38,0,0,VCT 2025 Americas Kickoff_csvs
427998,Haven,havoc,FUR,Jett,1,1,0,0,0,0,0,0,0,52,0,0,VCT 2025 Americas Kickoff_csvs
427998,Haven,raafa,FUR,Breach,2,1,0,0,1,0,0,0,0,47,5,1,VCT 2025 Americas Kickoff_csvs
427998,Split,C0M,LEV,Viper,3,1,0,0,0,0,0,0,0,56,1,0,VCT 2025 Americas Kickoff_csvs
427998,Split,tex,LEV,Cypher,3,0,0,0,0,0,0,0,0,49,1,0,VCT 2025 Americas Kickoff_csvs
427998,Split,nataNk,LEV,Skye,2,1,0,0,1,0,0,0,0,59,5,1,VCT 2025 Americas Kickoff_csvs
427998,Split,kiNgg,LEV,Omen,6,1,0,0,0,0,0,0,0,78,1,0,VCT 2025 Americas Kickoff_csvs
427998,Split,Demon1,LEV,Raze,2,0,0,0,0,0,0,0,0,48,2,0,VCT 2025 Americas Kickoff_csvs
427998,Split,mwzera,FUR,Skye,2,0,0,0,0,0,0,0,0,45,1,1,VCT 2025 Americas Kickoff_csvs
427998,Split,Khalil,FUR,Omen,2,0,0,0,0,0,0,0,0,39,0,0,VCT 2025 Americas Kickoff_csvs
427998,Split,heat,FUR,Viper,2,0,0,0,0,0,0,0,0,46,0,0,VCT 2025 Americas Kickoff_csvs
427998,Split,havoc,FUR,Raze,1,0,1,0,0,0,0,0,0,73,2,0,VCT 2025 Americas Kickoff_csvs
427998,Split,raafa,FUR,Sage,1,0,0,0,0,0,0,0,0,28,1,0,VCT 2025 Americas Kickoff_csvs
427997,Lotus,valyn,G2,Omen,1,2,0,0,0,0,0,0,0,60,1,0,VCT 2025 Americas Kickoff_csvs
427997,Lotus,jawgemo,G2,Yoru,3,1,0,0,0,0,0,0,0,54,0,0,VCT 2025 Americas Kickoff_csvs
427997,Lotus,JonahP,G2,Breach,2,0,0,0,1,0,0,0,0,46,2,2,VCT 2025 Americas Kickoff_csvs
427997,Lotus,leaf,G2,Viper,5,2,0,0,0,0,1,0,0,86,0,2,VCT 2025 Americas Kickoff_csvs
427997,Lotus,trent,G2,Tejo,2,2,0,0,0,0,0,0,0,49,2,1,VCT 2025 Americas Kickoff_csvs
427997,Lotus,mitch,C9,Breach,1,0,0,0,0,0,0,0,0,30,7,0,VCT 2025 Americas Kickoff_csvs
427997,Lotus,neT,C9,Deadlock,4,0,0,0,0,0,0,0,0,48,0,0,VCT 2025 Americas Kickoff_csvs
427997,Lotus,Xeppaa,C9,Tejo,2,1,0,0,1,0,0,0,0,78,1,0,VCT 2025 Americas Kickoff_csvs
427997,Lotus,v1c,C9,Omen,2,1,0,0,1,0,0,0,0,42,1,0,VCT 2025 Americas Kickoff_csvs
427997,Lotus,OXY,C9,Raze,2,0,0,0,0,0,0,0,0,33,0,0,VCT 2025 Americas Kickoff_csvs
427997,Abyss,valyn,G2,Astra,1,0,0,0,0,0,0,0,0,40,2,2,VCT 2025 Americas Kickoff_csvs
427997,Abyss,jawgemo,G2,Yoru,3,0,0,0,0,0,0,0,0,46,0,0,VCT 2025 Americas Kickoff_csvs
427997,Abyss,JonahP,G2,Breach,2,1,1,0,0,0,0,0,0,62,4,3,VCT 2025 Americas Kickoff_csvs
427997,Abyss,leaf,G2,Chamber,4,3,0,0,0,1,0,0,0,70,0,1,VCT 2025 Americas Kickoff_csvs
427997,Abyss,trent,G2,Sova,3,1,0,0,0,0,0,0,0,78,1,2,VCT 2025 Americas Kickoff_csvs
427997,Abyss,mitch,C9,Kayo,2,1,0,0,0,0,0,0,0,38,4,0,VCT 2025 Americas Kickoff_csvs
427997,Abyss,neT,C9,Astra,2,0,1,0,0,0,0,0,0,42,3,0,VCT 2025 Americas Kickoff_csvs
427997,Abyss,Xeppaa,C9,Sova,2,0,0,0,0,1,0,0,0,48,4,3,VCT 2025 Americas Kickoff_csvs
427997,Abyss,v1c,C9,Omen,0,0,0,0,0,0,0,0,0,31,0,0,VCT 2025 Americas Kickoff_csvs
427997,Abyss,OXY,C9,Jett,1,1,0,1,0,0,0,0,0,54,0,0,VCT 2025 Americas Kickoff_csvs
428003,Abyss,mwzera,FUR,Sova,3,0,0,0,0,0,0,0,0,63,4,1,VCT 2025 Americas Kickoff_csvs
428003,Abyss,Khalil,FUR,Omen,5,0,0,0,0,0,0,0,0,50,0,0,VCT 2025 Americas Kickoff_csvs
428003,Abyss,heat,FUR,Cypher,4,1,0,0,0,1,0,0,0,56,0,0,VCT 2025 Americas Kickoff_csvs
428003,Abyss,havoc,FUR,Jett,1,1,0,0,0,0,0,0,0,46,0,1,VCT 2025 Americas Kickoff_csvs
428003,Abyss,raafa,FUR,Kayo,0,0,1,0,0,0,0,0,0,33,3,0,VCT 2025 Americas Kickoff_csvs
428003,Abyss,supamen,EG,Omen,1,0,0,0,0,0,0,0,0,39,1,1,VCT 2025 Americas Kickoff_csvs
428003,Abyss,yay,EG,Astra,4,1,0,0,1,0,0,0,0,52,0,1,VCT 2025 Americas Kickoff_csvs
428003,Abyss,Derrek,EG,Sova,3,3,0,0,0,1,0,0,0,75,5,0,VCT 2025 Americas Kickoff_csvs
428003,Abyss,NaturE,EG,Vyse,2,0,0,0,0,0,0,0,0,50,1,0,VCT 2025 Americas Kickoff_csvs
428003,Abyss,icy,EG,Jett,1,4,0,0,0,0,0,0,0,62,1,0,VCT 2025 Americas Kickoff_csvs
428003,Fracture,mwzera,FUR,Breach,2,0,0,0,0,0,0,0,0,36,3,1,VCT 2025 Americas Kickoff_csvs
428003,Fracture,Khalil,FUR,Brimstone,4,1,0,0,1,0,0,0,0,76,2,0,VCT 2025 Americas Kickoff_csvs
428003,Fracture,heat,FUR,Cypher,4,0,0,0,0,0,0,0,0,43,0,0,VCT 2025 Americas Kickoff_csvs
428003,Fracture,havoc,FUR,Raze,1,2,0,0,0,0,0,0,0,62,0,0,VCT 2025 Americas Kickoff_csvs
428003,Fracture,raafa,FUR,Sage,3,0,0,0,0,0,0,0,0,41,1,0,VCT 2025 Americas Kickoff_csvs
428003,Fracture,supamen,EG,Brimstone,2,2,0,0,2,0,0,0,0,67,0,0,VCT 2025 Americas Kickoff_csvs
428003,Fracture,yay,EG,Killjoy,2,1,0,0,0,0,0,0,0,61,1,1,VCT 2025 Americas Kickoff_csvs
428003,Fracture,Derrek,EG,Tejo,4,0,0,0,0,0,0,0,0,38,0,0,VCT 2025 Americas Kickoff_csvs
428003,Fracture,NaturE,EG,Breach,4,0,1,0,1,0,0,0,0,56,7,0,VCT 2025 Americas Kickoff_csvs
428003,Fracture,icy,EG,Raze,4,1,0,0,0,0,0,0,0,62,3,0,VCT 2025 Americas Kickoff_csvs
428004,Lotus,mitch,C9,Breach,2,0,0,0,1,0,0,0,0,46,5,0,VCT 2025 Americas Kickoff_csvs
428004,Lotus,neT,C9,Deadlock,1,0,0,0,0,0,0,0,0,41,0,1,VCT 2025 Americas Kickoff_csvs
428004,Lotus,Xeppaa,C9,Tejo,0,0,0,0,0,0,0,0,0,39,0,1,VCT 2025 Americas Kickoff_csvs
428004,Lotus,v1c,C9,Omen,5,1,0,0,2,0,0,0,0,82,2,0,VCT 2025 Americas Kickoff_csvs
428004,Lotus,OXY,C9,Raze,6,2,0,0,0,0,0,0,0,65,1,1,VCT 2025 Americas Kickoff_csvs
428004,Lotus,nzr,MIBR,Fade,2,1,0,0,0,0,0,0,0,49,0,0,VCT 2025 Americas Kickoff_csvs
428004,Lotus,cortezia,MIBR,Vyse,1,0,0,0,0,0,0,0,0,30,1,0,VCT 2025 Americas Kickoff_csvs
428004,Lotus,artzin,MIBR,Viper,2,2,0,0,0,0,0,0,0,56,1,1,VCT 2025 Americas Kickoff_csvs
428004,Lotus,aspas,MIBR,Raze,3,0,0,0,0,0,0,0,0,62,0,1,VCT 2025 Americas Kickoff_csvs
428004,Lotus,xenom,MIBR,Omen,1,1,0,0,0,0,0,0,0,38,2,0,VCT 2025 Americas Kickoff_csvs
428004,Abyss,mitch,C9,Kayo,3,0,0,0,0,0,0,0,0,30,3,0,VCT 2025 Americas Kickoff_csvs
428004,Abyss,neT,C9,Astra,2,2,0,0,0,1,0,0,0,34,0,0,VCT 2025 Americas Kickoff_csvs
428004,Abyss,Xeppaa,C9,Sova,3,0,0,0,0,0,0,0,0,39,2,0,VCT 2025 Americas Kickoff_csvs
428004,Abyss,v1c,C9,Omen,4,0,0,0,1,1,0,0,0,49,2,0,VCT 2025 Americas Kickoff_csvs
428004,Abyss,OXY,C9,Jett,2,3,0,1,0,0,1,0,0,70,1,1,VCT 2025 Americas Kickoff_csvs
428004,Abyss,nzr,MIBR,Sova,2,0,0,0,0,0,0,0,0,41,6,0,VCT 2025 Americas Kickoff_csvs
428004,Abyss,cortezia,MIBR,Cypher,3,1,0,0,0,0,0,0,0,52,0,0,VCT 2025 Americas Kickoff_csvs
428004,Abyss,artzin,MIBR,Kayo,0,1,0,0,0,0,0,0,0,39,3,0,VCT 2025 Americas Kickoff_csvs
428004,Abyss,aspas,MIBR,Jett,5,2,0,0,1,0,0,0,0,81,1,0,VCT 2025 Americas Kickoff_csvs
428004,Abyss,xenom,MIBR,Astra,6,0,0,0,1,1,0,0,0,57,1,0,VCT 2025 Americas Kickoff_csvs
428004,Pearl,mitch,C9,Tejo,0,1,0,0,0,0,0,0,0,48,2,0,VCT 2025 Americas Kickoff_csvs
428004,Pearl,neT,C9,Cypher,1,1,0,0,0,0,0,0,0,65,1,1,VCT 2025 Americas Kickoff_csvs
428004,Pearl,Xeppaa,C9,Fade,0,0,0,0,0,0,0,0,0,24,1,0,VCT 2025 Americas Kickoff_csvs
428004,Pearl,v1c,C9,Astra,3,1,0,0,2,0,1,0,0,68,2,2,VCT 2025 Americas Kickoff_csvs
428004,Pearl,OXY,C9,Yoru,2,1,0,0,0,0,0,0,0,34,0,1,VCT 2025 Americas Kickoff_csvs
428004,Pearl,nzr,MIBR,Sova,2,2,0,0,0,0,0,0,0,103,2,0,VCT 2025 Americas Kickoff_csvs
