url,title,subtitle,dates,prize_pool,location
https://www.vlr.gg/event/2359/vct-2025-china-stage-1,VCT 2025: China Stage 1,"Part of the Valorant Champions Tour, Riot's official 2025 tournament circuit.","Mar 13, 2025 - May 5, 2025",$0 USD,"VCT CN Arena, Shanghai & JDG Esports Center, Beijing"
