player,player_name,team,player_id,agents,agents_count,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,hs_percent,cl_percent,clutches,k_max,kills,deaths,assists,first_kills,first_deaths
AtaKaptan,AtaKaptan,FUT,6510,"['Omen', 'Viper']",2,310,1.01,203.0,1.04,75%,129.2,0.73,0.33,0.11,0.13,29%,4%,1/24,25,225,217,102,35,41
Brave,Brave,BBL,8041,"['Omen', 'Brimstone']",2,207,0.96,198.7,1.0,68%,132.1,0.71,0.29,0.14,0.11,38%,18%,4/22,22,147,147,61,29,23
SUYGETSU,SUYGETSU,NAVI,2858,"['Cypher', 'Viper', 'Killjoy']",3,285,0.96,188.0,0.94,69%,124.9,0.67,0.2,0.07,0.05,31%,10%,6/58,23,190,202,58,20,15
Wailers,Wailers,M8,19522,"['Omen', 'Cypher', 'Killjoy']",3,274,0.95,168.9,0.99,73%,112.7,0.63,0.22,0.05,0.04,35%,5%,2/40,20,172,174,59,15,10
qRaxs,qRaxs,FUT,1139,"['Gekko', 'Breach', 'Kayo', 'Sage']",4,310,0.95,179.1,0.98,72%,118.0,0.65,0.28,0.05,0.06,29%,13%,4/30,18,202,206,88,16,18
Fit1nho,Fit1nho,GX,292,"['Raze', 'Breach', 'Yoru', 'Killjoy', 'Kayo', 'Omen']",6,257,0.95,177.8,0.92,68%,122.1,0.65,0.28,0.09,0.06,32%,15%,4/27,29,166,181,72,22,15
Kicks,Kicks,VIT,11134,"['Gekko', 'Killjoy', 'Kayo', 'Breach']",4,573,0.95,177.0,0.89,71%,114.3,0.62,0.41,0.06,0.07,22%,17%,10/58,20,356,398,236,36,40
runneR,runneR,VIT,21610,"['Cypher', 'Killjoy', 'Neon', 'Viper']",4,573,0.95,186.3,0.94,72%,123.1,0.65,0.25,0.1,0.08,22%,15%,12/79,22,370,393,144,58,45
ardiis,ardiis,NAVI,98,"['Jett', 'Raze', 'Breach', 'Yoru', 'Kayo']",5,285,0.94,191.6,0.92,67%,126.9,0.69,0.26,0.14,0.13,21%,23%,7/30,25,198,216,75,41,37
Cloud,Cloud,GX,4181,"['Breach', 'Gekko', 'Sova', 'Fade', 'Skye']",5,257,0.94,185.9,0.87,71%,132.2,0.63,0.34,0.07,0.09,22%,14%,4/28,21,162,187,88,17,22
MiniBoo,MiniBoo,TH,18350,"['Neon', 'Raze', 'Kayo']",3,474,0.93,209.7,0.92,73%,139.5,0.71,0.26,0.17,0.16,30%,0%,0/19,22,338,366,125,79,76
sh1n,sh1n,KC,2625,"['Omen', 'Viper', 'Kayo', 'Harbor']",4,245,0.93,180.1,0.88,73%,119.6,0.64,0.38,0.09,0.07,28%,8%,3/40,24,158,180,94,22,17
hoody,hoody,GX,2690,"['Killjoy', 'Cypher', 'Viper', 'Skye']",4,257,0.91,173.0,0.87,70%,118.0,0.6,0.23,0.07,0.1,25%,5%,2/37,20,153,176,59,19,26
starxo,starxo,MKOI,565,"['Yoru', 'Kayo', 'Fade', 'Breach']",4,262,0.91,161.8,0.86,70%,105.9,0.56,0.45,0.05,0.11,21%,15%,4/27,18,147,171,119,14,28
Boaster,Boaster,FNC,438,"['Omen', 'Brimstone', 'Viper', 'Astra']",4,439,0.91,165.9,0.86,72%,107.2,0.56,0.47,0.09,0.11,25%,13%,5/38,18,244,284,206,40,47
Keiko,Keiko,TL,11494,"['Raze', 'Jett', 'Iso', 'Gekko', 'Reyna']",5,168,0.9,194.0,0.95,67%,131.0,0.73,0.12,0.13,0.18,33%,14%,1/7,30,123,129,20,22,31
Shao,Shao,NAVI,384,"['Omen', 'Brimstone', 'Astra', 'Sova', 'Fade']",5,285,0.9,178.9,0.82,71%,124.6,0.63,0.32,0.08,0.07,32%,21%,8/39,22,179,218,91,23,19
pAura,pAura,BBL,569,"['Kayo', 'Gekko', 'Breach']",3,207,0.9,160.7,0.83,66%,106.3,0.57,0.39,0.08,0.11,34%,11%,3/28,18,118,142,80,17,22
Zyppan,Zyppan,NAVI,11,"['Kayo', 'Gekko', 'Breach', 'Raze', 'Neon']",5,285,0.89,202.2,0.88,68%,135.6,0.7,0.33,0.09,0.14,29%,3%,1/29,23,199,227,93,26,40
ceNder,ceNder,VIT,4321,"['Omen', 'Viper']",2,573,0.89,163.9,0.83,70%,106.1,0.59,0.37,0.08,0.13,30%,12%,6/52,31,340,408,214,44,77
TakaS,TakaS,M8,301,"['Yoru', 'Neon', 'Omen', 'Jett']",4,274,0.88,195.3,0.9,65%,127.5,0.67,0.21,0.16,0.23,24%,24%,4/17,23,184,205,57,45,64
MAGNUM,MAGNUM,KC,2173,"['Sova', 'Breach', 'Killjoy', 'Kayo']",4,245,0.88,168.2,0.81,74%,112.0,0.58,0.33,0.09,0.13,33%,23%,5/22,17,141,174,82,23,33
Famsii,Famsii,GX,16209,"['Omen', 'Raze']",2,108,0.88,171.6,0.85,71%,125.6,0.62,0.28,0.09,0.07,27%,0%,0/11,24,67,79,30,10,8
ShadoW,ShadoW,MKOI,451,"['Fade', 'Gekko', 'Sova', 'Breach']",4,262,0.87,162.1,0.86,71%,105.2,0.56,0.32,0.05,0.11,19%,17%,4/24,19,148,173,85,14,28
Mistic,Mistic,TL,1457,"['Omen', 'Sage', 'Astra']",3,168,0.83,160.5,0.76,71%,101.5,0.56,0.36,0.05,0.1,30%,23%,3/13,17,94,123,61,8,16
Jamppi,Jamppi,TL,9780,"['Yoru', 'Killjoy', 'Breach', 'Jett', 'Skye', 'Kayo', 'Chamber']",7,168,0.83,167.8,0.78,63%,108.5,0.58,0.2,0.08,0.14,32%,13%,3/24,20,98,125,34,14,24
tomaszy,tomaszy,KC,19691,"['Cypher', 'Harbor', 'Neon', 'Killjoy']",4,245,0.82,162.8,0.81,65%,109.4,0.58,0.2,0.06,0.09,33%,7%,2/28,16,143,176,49,14,22
beyAz,beyAz,M8,220,"['Breach', 'Kayo', 'Sova', 'Fade']",4,274,0.78,147.3,0.69,72%,99.4,0.48,0.43,0.04,0.08,22%,18%,6/33,15,132,190,117,10,21
reazy,reazy,BBL,10146,"['Sova', 'Fade', 'Gekko']",3,207,0.78,151.1,0.77,67%,103.2,0.53,0.27,0.06,0.03,32%,13%,3/24,15,110,142,55,12,7
Redgar,Redgar,GX,1427,"['Omen', 'Cypher', 'Sage']",3,149,0.76,144.0,0.71,67%,95.7,0.51,0.4,0.08,0.07,39%,14%,3/22,17,76,107,59,12,11
ANGE1,ANGE1,NAVI,109,"['Sova', 'Fade', 'Gekko', 'Cypher', 'Omen']",5,285,0.76,159.5,0.72,65%,107.7,0.55,0.3,0.11,0.12,31%,7%,2/28,21,157,219,86,30,34
