match_id,match_title,event,date,format,teams,score,maps_played,patch,pick_ban_info
508834.0,Gen.G vs Team Secret,VCT 2025: Pacific Stage 2,2025-08-01 04:00:00,Bo3,Gen.G vs Team Secret,2 - 0,2,Patch 11.0,GEN ban Sunset; TS ban Haven; GEN pick Lotus; TS pick Ascent; GEN ban Bind; TS ban Icebox; Corrode remains
508835.0,TALON vs T1,VCT 2025: Pacific Stage 2,2025-08-01 06:00:00,Bo3,TALON vs T1,2 - 0,2,Patch 11.0,TLN ban Ascent; T1 ban Icebox; TLN pick Corrode; T1 pick Lotus; TLN ban Haven; T1 ban Bind; Sunset remains
508836.0,BOOM Esports vs DetonatioN FocusMe,VCT 2025: Pacific Stage 2,2025-08-02 04:00:00,Bo3,BOOM Esports vs DetonatioN FocusMe,0 - 2,2,Patch 11.0,BME ban Icebox; DFM ban Bind; BME pick Lotus; DFM pick Corrode; BME ban Sunset; DFM ban Haven; Ascent remains
508837.0,Rex Regum Qeon vs DRX,VCT 2025: Pacific Stage 2,2025-08-02 06:05:00,Bo3,Rex Regum Qeon vs DRX,0 - 2,2,Patch 11.0,RRQ ban Lotus; DRX ban Sunset; RRQ pick Bind; DRX pick Ascent; RRQ ban Corrode; DRX ban Icebox; Haven remains
508838.0,Nongshim RedForce vs Global Esports,VCT 2025: Pacific Stage 2,2025-08-03 04:00:00,Bo3,Nongshim RedForce vs Global Esports,2 - 0,2,Patch 11.0,GE ban Sunset; NS ban Icebox; GE pick Corrode; NS pick Bind; GE ban Haven; NS ban Lotus; Ascent remains
508839.0,Paper Rex vs ZETA DIVISION,VCT 2025: Pacific Stage 2,2025-08-03 06:10:00,Bo3,Paper Rex vs ZETA DIVISION,0 - 2,2,Patch 11.0,ZETA ban Icebox; PRX ban Ascent; ZETA pick Lotus; PRX pick Sunset; ZETA ban Corrode; PRX ban Bind; Haven remains
508840.0,Gen.G vs Nongshim RedForce,VCT 2025: Pacific Stage 2,2025-08-08 04:00:00,Bo3,Gen.G vs Nongshim RedForce,0 - 2,2,Patch 11.0,GEN ban Bind; NS ban Haven; GEN pick Lotus; NS pick Ascent; GEN ban Sunset; NS ban Icebox; Corrode remains
508841.0,TALON vs Paper Rex,VCT 2025: Pacific Stage 2,2025-08-08 06:30:00,Bo3,TALON vs Paper Rex,0 - 2,2,Patch 11.0,TLN ban Sunset; PRX ban Corrode; TLN pick Bind; PRX pick Icebox; TLN ban Haven; PRX ban Ascent; Lotus remains
508842.0,DRX vs Global Esports,VCT 2025: Pacific Stage 2,2025-08-09 04:00:00,Bo3,DRX vs Global Esports,2 - 0,2,Patch 11.0,DRX ban Sunset; GE ban Bind; DRX pick Lotus; GE pick Icebox; DRX ban Ascent; GE ban Haven; Corrode remains
508843.0,BOOM Esports vs ZETA DIVISION,VCT 2025: Pacific Stage 2,2025-08-09 06:25:00,Bo3,BOOM Esports vs ZETA DIVISION,1 - 2,3,Patch 11.0,BME ban Icebox; ZETA ban Bind; BME pick Lotus; ZETA pick Corrode; BME ban Haven; ZETA ban Sunset; Ascent remains
508844.0,Rex Regum Qeon vs Team Secret,VCT 2025: Pacific Stage 2,2025-08-10 04:00:00,Bo3,Rex Regum Qeon vs Team Secret,2 - 1,3,Patch 11.0,TS ban Haven; RRQ ban Lotus; TS pick Ascent; RRQ pick Icebox; TS ban Corrode; RRQ ban Bind; Sunset remains
508845.0,T1 vs DetonatioN FocusMe,VCT 2025: Pacific Stage 2,2025-08-10 07:05:00,Bo3,T1 vs DetonatioN FocusMe,2 - 0,2,Patch 11.0,DFM ban Bind; T1 ban Icebox; DFM pick Sunset; T1 pick Haven; DFM ban Lotus; T1 ban Ascent; Corrode remains
530354.0,TALON vs Nongshim RedForce,VCT 2025: Pacific Stage 2,2025-08-13 04:00:00,Bo3,TALON vs Nongshim RedForce,2 - 0,2,Patch 11.0,NS ban Icebox; TLN ban Ascent; NS pick Lotus; TLN pick Corrode; NS ban Haven; TLN ban Sunset; Bind remains
530355.0,Rex Regum Qeon vs T1,VCT 2025: Pacific Stage 2,2025-08-13 06:35:00,Bo3,Rex Regum Qeon vs T1,1 - 2,3,Patch 11.0,T1 ban Icebox; RRQ ban Lotus; T1 pick Bind; RRQ pick Haven; T1 ban Corrode; RRQ ban Ascent; Sunset remains
530356.0,DRX vs TALON,VCT 2025: Pacific Stage 2,2025-08-14 04:00:00,Bo3,DRX vs TALON,1 - 2,3,Patch 11.0,TLN ban Ascent; DRX ban Sunset; TLN pick Bind; DRX pick Haven; TLN ban Corrode; DRX ban Icebox; Lotus remains
530357.0,Paper Rex vs T1,VCT 2025: Pacific Stage 2,2025-08-14 07:10:00,Bo3,Paper Rex vs T1,2 - 0,2,Patch 11.0,T1 ban Icebox; PRX ban Corrode; T1 pick Sunset; PRX pick Bind; T1 ban Lotus; PRX ban Haven; Ascent remains
530358.0,Nongshim RedForce vs DetonatioN FocusMe,VCT 2025: Pacific Stage 2,2025-08-15 04:00:00,Bo3,Nongshim RedForce vs DetonatioN FocusMe,2 - 0,2,Patch 11.0,DFM ban Bind; NS ban Icebox; DFM pick Lotus; NS pick Ascent; DFM ban Haven; NS ban Sunset; Corrode remains
530359.0,Rex Regum Qeon vs Gen.G,VCT 2025: Pacific Stage 2,2025-08-15 06:05:00,Bo3,Rex Regum Qeon vs Gen.G,2 - 1,3,Patch 11.0,GEN ban Icebox; RRQ ban Lotus; GEN pick Haven; RRQ pick Sunset; GEN ban Bind; RRQ ban Ascent; Corrode remains
530360.0,T1 vs Nongshim RedForce,VCT 2025: Pacific Stage 2,2025-08-16 04:00:00,Bo3,T1 vs Nongshim RedForce,2 - 0,2,Patch 11.0,NS ban Sunset; T1 ban Corrode; NS pick Lotus; T1 pick Ascent; NS ban Bind; T1 ban Icebox; Haven remains
530361.0,DRX vs Rex Regum Qeon,VCT 2025: Pacific Stage 2,2025-08-16 06:05:00,Bo3,DRX vs Rex Regum Qeon,0 - 2,2,Patch 11.0,RRQ ban Lotus; DRX ban Sunset; RRQ pick Icebox; DRX pick Corrode; RRQ ban Bind; DRX ban Haven; Ascent remains
530362.0,TALON vs Paper Rex,VCT 2025: Pacific Stage 2,2025-08-17 04:00:00,Bo3,TALON vs Paper Rex,0 - 2,2,Patch 11.0,TLN ban Ascent; PRX ban Corrode; TLN pick Haven; PRX pick Bind; TLN ban Sunset; PRX ban Icebox; Lotus remains
530363.0,T1 vs Rex Regum Qeon,VCT 2025: Pacific Stage 2,2025-08-17 06:00:00,Bo3,T1 vs Rex Regum Qeon,1 - 2,3,Patch 11.0,T1 ban Icebox; RRQ ban Lotus; T1 pick Ascent; RRQ pick Sunset; T1 ban Corrode; RRQ ban Bind; Haven remains
530514.0,Team World vs Glory Once Again,VCT 2025: Pacific Stage 2,2025-08-30 01:00:00,Bo1,Team World vs Glory Once Again,1 - 0,1,Patch 11.0,
530364.0,TALON vs Rex Regum Qeon,VCT 2025: Pacific Stage 2,2025-08-30 02:00:00,Bo5,TALON vs Rex Regum Qeon,2 - 3,5,Patch 11.0,TLN ban Ascent; RRQ ban Lotus; TLN pick Bind; RRQ pick Haven; TLN pick Corrode; RRQ pick Icebox; Sunset remains
530365.0,Paper Rex vs Rex Regum Qeon,VCT 2025: Pacific Stage 2,2025-08-31 01:50:00,Bo5,Paper Rex vs Rex Regum Qeon,3 - 1,4,Patch 11.0,PRX ban Corrode; PRX ban Icebox; PRX pick Bind; RRQ pick Ascent; PRX pick Lotus; RRQ pick Haven; Sunset remains
