Match ID,Map,Player,Team,Agent,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
508815,Bind,Famouz,BME,Raze,1,1,0,1,0,0,0,0,0,58,0,0
508815,Bind,BerserX,BME,Viper,1,0,0,0,0,0,0,0,0,34,0,0
508815,Bind,NcSlasher,BME,Fade,2,0,0,0,0,0,0,0,0,59,5,0
508815,Bind,Shiro,BME,Kayo,1,1,1,0,0,0,0,0,0,58,1,1
508815,Bind,dos9,BME,Brimstone,3,1,0,0,0,0,0,0,0,45,1,0
508815,Bind,Crws,TLN,Fade,3,0,0,0,0,0,0,0,0,34,1,0
508815,Bind,Killua,TLN,Gekko,3,1,1,0,0,1,0,0,0,68,7,1
508815,Bind,JitBoyS,TLN,Astra,3,0,0,0,0,0,0,0,0,30,1,0
508815,Bind,primmie,TLN,Deadlock,2,2,0,0,0,0,0,0,0,56,0,1
508815,Bind,thyy,TLN,Raze,4,1,0,0,0,0,0,0,0,46,1,0
508815,Icebox,Famouz,BME,Neon,1,1,0,0,0,0,0,0,0,42,0,0
508815,Icebox,BerserX,BME,Killjoy,2,0,0,0,0,0,0,0,0,49,0,0
508815,Icebox,NcSlasher,BME,Omen,1,0,0,0,0,0,0,0,0,31,0,0
508815,Icebox,Shiro,BME,Sova,2,1,0,0,0,0,0,0,0,50,8,0
508815,Icebox,dos9,BME,Viper,2,1,0,0,0,0,0,0,0,72,0,0
508815,Icebox,Crws,TLN,Viper,2,2,0,0,0,2,0,0,0,79,0,1
508815,Icebox,Killua,TLN,Sova,1,0,0,0,0,0,0,0,0,44,0,2
508815,Icebox,JitBoyS,TLN,Killjoy,2,0,0,0,1,0,0,0,0,62,2,1
508815,Icebox,primmie,TLN,Sage,3,1,0,0,0,0,0,0,0,57,1,1
508815,Icebox,thyy,TLN,Jett,1,3,0,0,0,0,0,0,0,62,0,1
508816,Sunset,Rb,NS,Sova,2,1,1,0,0,0,0,0,0,88,3,0
508816,Sunset,Persia,NS,Omen,4,0,0,0,0,0,0,0,0,39,0,0
508816,Sunset,Dambi,NS,Neon,3,1,0,0,0,0,0,0,0,57,0,0
508816,Sunset,Francis,NS,Viper,3,2,0,0,0,0,0,0,0,63,0,0
508816,Sunset,Ivy,NS,Deadlock,2,1,0,0,0,0,0,0,0,41,6,1
508816,Sunset,ZesBeeW,TS,Neon,6,0,0,0,0,0,0,0,0,41,1,0
508816,Sunset,kellyS,TS,Breach,3,0,1,0,1,0,0,0,0,44,2,2
508816,Sunset,invy,TS,Sova,3,1,1,0,0,0,0,0,0,63,3,1
508816,Sunset,Wild0reoo,TS,Omen,6,0,0,0,2,0,0,0,0,53,0,1
508816,Sunset,n1zzy,TS,Cypher,2,0,0,0,1,0,0,0,0,33,0,1
508816,Ascent,Rb,NS,Sova,3,1,0,0,0,0,0,0,0,74,3,1
508816,Ascent,Persia,NS,Omen,6,2,0,0,1,0,0,0,0,55,4,0
508816,Ascent,Dambi,NS,Neon,5,1,0,0,0,0,0,0,0,54,1,0
508816,Ascent,Francis,NS,Viper,3,0,0,0,0,0,0,0,0,51,1,0
508816,Ascent,Ivy,NS,Killjoy,2,1,0,0,0,0,0,0,0,47,1,0
508816,Ascent,ZesBeeW,TS,Omen,2,0,0,0,0,0,0,0,0,43,0,1
508816,Ascent,kellyS,TS,Deadlock,5,1,0,0,0,0,0,0,0,57,4,1
508816,Ascent,invy,TS,Sova,7,0,0,0,0,0,0,0,0,55,1,0
508816,Ascent,Wild0reoo,TS,Cypher,1,1,0,0,0,1,0,0,0,26,1,1
508816,Ascent,n1zzy,TS,Yoru,3,1,0,0,0,1,0,0,0,53,1,0
508816,Lotus,Rb,NS,Sova,2,0,0,0,0,0,0,0,0,58,0,1
508816,Lotus,Persia,NS,Omen,1,0,0,0,0,0,0,0,0,44,2,0
508816,Lotus,Dambi,NS,Neon,2,3,1,0,0,0,0,0,0,84,1,0
508816,Lotus,Francis,NS,Viper,3,3,0,0,1,0,0,0,0,91,0,1
508816,Lotus,Ivy,NS,Deadlock,2,1,0,0,0,0,0,0,0,46,0,0
508816,Lotus,ZesBeeW,TS,Omen,1,0,0,0,0,0,0,0,0,22,2,0
508816,Lotus,kellyS,TS,Raze,2,0,0,0,0,0,0,0,0,49,0,0
508816,Lotus,invy,TS,Fade,1,0,0,0,0,0,0,0,0,30,3,0
508816,Lotus,Wild0reoo,TS,Cypher,0,0,0,0,0,0,0,0,0,41,0,0
508816,Lotus,n1zzy,TS,Viper,2,1,0,0,1,0,0,0,0,77,0,0
508817,Haven,stax,T1,Sova,1,1,0,0,1,0,1,0,0,26,5,1
508817,Haven,BuZz,T1,Yoru,7,2,0,1,1,1,0,0,0,51,2,3
508817,Haven,Meteor,T1,Cypher,4,0,0,0,0,0,0,0,0,34,0,0
508817,Haven,iZu,T1,Neon,8,1,0,0,1,0,0,0,0,51,1,1
508817,Haven,DH,T1,Omen,4,3,0,0,0,0,0,0,0,44,1,0
508817,Haven,Jinggg,PRX,Omen,4,2,0,0,0,0,0,0,0,42,0,2
508817,Haven,f0rsakeN,PRX,Waylay,6,0,1,0,0,0,0,0,0,49,1,1
508817,Haven,d4v41,PRX,Vyse,2,2,0,0,1,0,0,0,0,45,1,0
508817,Haven,PatMen,PRX,Fade,7,0,0,0,0,0,0,0,0,42,5,2
508817,Haven,something,PRX,Yoru,6,2,1,0,0,0,1,0,0,60,1,2
508817,Lotus,stax,T1,Fade,5,1,0,0,0,0,0,0,0,53,6,1
508817,Lotus,BuZz,T1,Yoru,4,0,1,0,0,0,0,0,0,42,1,0
508817,Lotus,Meteor,T1,Vyse,2,2,0,0,0,1,0,0,0,43,0,2
508817,Lotus,iZu,T1,Neon,3,0,0,0,0,0,0,0,0,29,0,0
508817,Lotus,DH,T1,Omen,7,0,0,0,1,0,0,0,0,62,0,0
508817,Lotus,Jinggg,PRX,Raze,2,2,0,0,0,1,0,0,0,55,3,2
508817,Lotus,f0rsakeN,PRX,Omen,6,0,0,0,1,0,0,0,0,55,1,0
508817,Lotus,d4v41,PRX,Vyse,6,4,0,0,0,0,0,0,0,74,0,0
508817,Lotus,PatMen,PRX,Fade,1,0,0,0,0,0,0,0,0,30,5,0
508817,Lotus,something,PRX,Yoru,6,0,0,0,1,0,0,0,0,59,0,0
508818,Corrode,free1ng,DRX,Sova,1,1,0,0,0,0,0,0,0,48,4,0
508818,Corrode,MaKo,DRX,Omen,4,1,0,0,1,0,0,0,0,63,0,1
508818,Corrode,Estrella,DRX,Viper,1,0,0,0,0,0,0,0,0,36,0,1
508818,Corrode,HYUNMIN,DRX,Jett,1,1,0,0,0,0,0,0,0,38,0,0
508818,Corrode,Flashback,DRX,Cypher,1,2,0,0,0,0,0,0,0,65,0,0
508818,Corrode,Munchkin,GEN,Viper,2,0,0,0,0,0,0,0,0,53,0,1
508818,Corrode,t3xture,GEN,Neon,3,1,1,0,1,0,0,0,0,73,0,0
508818,Corrode,Foxy9,GEN,Sage,3,0,0,0,0,0,0,0,0,43,3,0
508818,Corrode,Ash,GEN,Fade,2,1,1,0,1,0,0,0,0,71,2,1
508818,Corrode,Karon,GEN,Omen,2,2,0,0,0,0,0,0,0,40,0,0
508818,Haven,free1ng,DRX,Sova,1,0,0,0,0,0,0,0,0,23,3,0
508818,Haven,MaKo,DRX,Omen,4,2,0,0,0,0,0,0,0,74,3,0
508818,Haven,Estrella,DRX,Viper,3,0,0,0,1,0,0,0,0,39,1,0
508818,Haven,HYUNMIN,DRX,Neon,1,0,0,0,0,0,0,0,0,37,0,0
508818,Haven,Flashback,DRX,Cypher,3,2,0,0,0,0,0,0,0,61,1,1
508818,Haven,Munchkin,GEN,Viper,1,2,0,0,0,0,0,0,0,50,0,0
508818,Haven,t3xture,GEN,Neon,1,2,0,0,0,0,0,0,0,69,0,1
508818,Haven,Foxy9,GEN,Killjoy,3,0,0,0,0,0,0,0,0,47,0,0
508818,Haven,Ash,GEN,Sova,2,0,0,0,1,0,0,0,0,66,8,1
508818,Haven,Karon,GEN,Omen,5,1,0,0,1,0,0,0,0,34,2,1
508819,Haven,crazyguy,RRQ,Omen,0,0,0,0,0,0,0,0,0,30,2,1
508819,Haven,Kushy,RRQ,Sova,3,0,1,0,0,1,0,0,0,66,5,0
508819,Haven,xffero,RRQ,Cypher,3,1,0,0,0,0,0,0,0,51,1,0
508819,Haven,Monyet,RRQ,Neon,1,2,0,0,0,0,0,0,0,45,1,0
508819,Haven,Jemkin,RRQ,Yoru,1,1,0,0,0,0,0,0,0,58,0,0
508819,Haven,UdoTan,GE,Neon,2,1,1,2,1,0,0,0,0,114,0,0
508819,Haven,ban,GE,Cypher,1,0,0,0,1,0,0,0,0,33,1,1
508819,Haven,Kr1stal,GE,Deadlock,3,0,1,0,1,1,0,0,0,46,1,2
508819,Haven,Papi,GE,Omen,3,0,0,0,0,0,0,0,0,52,1,1
508819,Haven,yoman,GE,Sova,2,0,0,0,1,0,0,0,0,46,2,2
508819,Corrode,crazyguy,RRQ,Fade,4,0,0,0,0,0,0,0,0,39,2,0
508819,Corrode,Kushy,RRQ,Vyse,2,0,0,0,0,0,0,0,0,48,0,2
508819,Corrode,xffero,RRQ,Viper,1,0,0,0,0,0,0,0,0,22,2,0
508819,Corrode,Monyet,RRQ,Omen,2,1,0,0,1,0,0,0,0,45,0,1
508819,Corrode,Jemkin,RRQ,Yoru,4,0,0,0,0,0,0,0,0,46,2,0
508819,Corrode,UdoTan,GE,Raze,0,3,0,0,0,0,0,0,0,76,0,0
508819,Corrode,ban,GE,Iso,3,1,0,0,0,0,0,0,0,68,0,0
508819,Corrode,Kr1stal,GE,Fade,4,1,0,0,0,0,0,0,0,56,1,0
508819,Corrode,Papi,GE,Astra,1,1,1,0,0,0,0,1,0,73,2,2
508819,Corrode,yoman,GE,Sage,2,0,0,0,0,0,0,0,0,38,4,1
508820,Haven,Dep,ZETA,Viper,2,0,0,0,0,0,0,0,0,47,0,0
508820,Haven,CLZ,ZETA,Killjoy,0,0,0,0,0,0,0,0,0,33,0,0
508820,Haven,SugarZ3ro,ZETA,Omen,1,0,0,0,0,0,0,0,0,21,0,0
508820,Haven,Xdll,ZETA,Sova,1,0,0,0,0,0,0,0,0,34,0,0
508820,Haven,TenTen,ZETA,Neon,1,0,0,0,0,0,0,0,0,35,0,0
508820,Haven,Jinboong,DFM,Cypher,4,1,1,0,1,0,0,0,0,150,2,0
508820,Haven,Meiy,DFM,Yoru,4,0,0,0,0,0,0,0,0,70,1,0
508820,Haven,Akame,DFM,Iso,3,0,1,0,0,0,0,0,0,92,2,0
508820,Haven,SSeeS,DFM,Sova,1,1,0,0,0,0,0,0,0,42,3,0
508820,Haven,gyen,DFM,Omen,0,0,0,0,0,0,0,0,0,36,2,0
508820,Lotus,Dep,ZETA,Viper,2,0,0,0,0,0,0,0,0,66,1,0
508820,Lotus,CLZ,ZETA,Vyse,2,1,0,0,0,1,0,0,0,56,1,0
508820,Lotus,SugarZ3ro,ZETA,Omen,3,0,0,0,0,0,0,0,0,37,1,0
508820,Lotus,Xdll,ZETA,Fade,1,0,1,0,0,0,0,0,0,53,8,0
508820,Lotus,TenTen,ZETA,Raze,2,1,1,0,0,0,0,0,0,109,0,0
508820,Lotus,Jinboong,DFM,Vyse,0,0,0,0,0,0,0,0,0,36,0,0
508820,Lotus,Meiy,DFM,Yoru,3,0,0,0,0,0,0,0,0,45,0,0
508820,Lotus,Akame,DFM,Raze,1,0,0,0,0,1,0,0,0,54,0,0
508820,Lotus,SSeeS,DFM,Fade,1,0,0,0,0,0,0,0,0,31,0,0
508820,Lotus,gyen,DFM,Omen,1,0,0,0,0,0,0,0,0,31,0,0
