player,player_name,team,player_id,agents,agents_count,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,hs_percent,cl_percent,clutches,k_max,kills,deaths,assists,first_kills,first_deaths
cauanzin,cauanzin,LOUD,6193,"['Sova', 'Breach', 'Kayo', 'Fade', 'Skye']",5,261,0.98,201.8,0.95,74%,129.9,0.69,0.32,0.1,0.08,27%,18%,3/17,21,179,189,84,26,20
moose,moose,C9,7458,"['Killjoy', 'Cypher']",2,383,0.98,176.5,1.04,72%,120.3,0.63,0.19,0.07,0.06,24%,14%,9/65,21,243,233,71,25,23
JonahP,JonahP,G2,4581,"['Viper', 'Kayo', 'Breach', 'Skye']",4,584,0.96,183.6,0.89,74%,118.9,0.61,0.45,0.05,0.09,27%,10%,7/67,20,356,401,262,32,51
Victor,Victor,NRG,261,"['Cypher', 'Raze', 'Brimstone', 'Killjoy']",4,260,0.96,212.9,1.01,67%,139.4,0.75,0.17,0.12,0.09,27%,0%,0/19,30,195,193,44,31,24
Marved,Marved,NRG,263,"['Viper', 'Omen', 'Cypher']",3,260,0.94,189.6,0.93,67%,125.3,0.65,0.24,0.08,0.11,28%,27%,9/33,21,170,182,63,22,28
jawgemo,jawgemo,EG,3993,"['Raze', 'Jett']",2,280,0.93,217.4,0.94,63%,146.2,0.73,0.15,0.16,0.14,20%,14%,3/21,29,205,218,41,46,40
frz,frz,MIBR,651,"['Killjoy', 'Cypher', 'Viper']",3,200,0.93,186.1,0.84,65%,126.4,0.65,0.21,0.08,0.14,26%,14%,6/42,25,130,155,42,16,27
tex,tex,LEV,1818,"['Killjoy', 'Cypher', 'Sage', 'Gekko']",4,544,0.93,184.8,0.97,71%,122.4,0.65,0.17,0.11,0.12,35%,12%,6/49,25,352,363,95,59,63
Demon1,Demon1,NRG,26171,"['Jett', 'Raze', 'Brimstone']",3,260,0.92,204.4,0.91,71%,139.6,0.7,0.2,0.16,0.17,36%,12%,3/26,21,182,199,52,42,44
Sacy,Sacy,SEN,659,"['Gekko', 'Skye', 'Fade']",3,289,0.91,161.9,0.9,71%,111.0,0.58,0.3,0.06,0.07,32%,12%,4/33,22,168,187,86,18,21
supamen,supamen,EG,826,"['Omen', 'Viper']",2,280,0.89,184.2,0.87,69%,122.5,0.64,0.29,0.11,0.11,37%,7%,2/30,23,180,208,82,31,32
saadhak,saadhak,LOUD,727,"['Kayo', 'Sova', 'Breach', 'Killjoy', 'Deadlock']",5,261,0.89,193.2,0.84,67%,130.9,0.62,0.34,0.09,0.13,26%,13%,3/23,23,163,194,88,23,34
icy,icy,G2,8402,"['Raze', 'Gekko', 'Yoru', 'Jett']",4,584,0.88,187.0,0.89,68%,125.3,0.66,0.19,0.14,0.15,26%,15%,7/47,26,385,434,110,81,90
artzin,artzin,MIBR,5957,"['Jett', 'Raze', 'Sage']",3,200,0.88,204.2,0.82,62%,137.0,0.7,0.19,0.14,0.18,26%,11%,2/18,20,139,170,37,27,35
jzz,jzz,MIBR,13093,"['Sova', 'Skye', 'Raze', 'Gekko']",4,200,0.87,196.2,0.83,66%,135.7,0.68,0.2,0.14,0.11,32%,19%,5/27,19,136,164,40,28,22
C0M,C0M,LEV,619,"['Sova', 'Viper', 'Fade', 'Cypher', 'Skye']",5,544,0.86,160.8,0.8,71%,109.2,0.54,0.29,0.09,0.07,22%,15%,8/53,22,293,368,158,49,40
Klaus,Klaus,KRÜ,2610,"['Viper', 'Gekko', 'Sova', 'Breach', 'Cypher']",5,420,0.85,177.7,0.82,73%,116.7,0.59,0.29,0.11,0.08,25%,15%,4/27,18,249,302,121,48,34
Apoth,Apoth,EG,5188,"['Cypher', 'Harbor', 'Astra', 'Brimstone', 'Killjoy']",5,280,0.85,174.5,0.84,61%,119.0,0.6,0.21,0.11,0.15,37%,17%,5/30,22,168,201,58,31,42
Khalil,Khalil,FUR,1711,"['Omen', 'Killjoy', 'Cypher', 'Brimstone']",4,224,0.85,164.4,0.77,69%,112.4,0.57,0.25,0.04,0.09,29%,21%,8/39,17,127,164,56,9,20
vanity,vanity,C9,7870,"['Viper', 'Omen', 'Brimstone']",3,383,0.83,163.9,0.79,73%,107.3,0.57,0.38,0.08,0.1,22%,15%,6/40,20,217,275,144,30,39
RgLMeister,RgLMeister,MIBR,5351,"['Harbor', 'Omen', 'Brimstone', 'Astra', 'Viper']",5,200,0.81,156.2,0.73,64%,105.6,0.57,0.28,0.06,0.04,27%,19%,5/27,21,114,157,56,12,8
Boostio,Boostio,100T,604,"['Killjoy', 'Gekko', 'Cypher']",3,457,0.8,169.5,0.87,70%,110.7,0.61,0.21,0.09,0.12,24%,26%,6/23,22,278,318,94,39,56
mwzera,mwzera,FUR,939,"['Raze', 'Omen', 'Jett', 'Yoru', 'Reyna']",5,224,0.78,191.5,0.77,63%,125.1,0.66,0.21,0.1,0.17,20%,0%,0/17,23,148,191,46,22,39
Quick,Quick,LOUD,1575,"['Jett', 'Phoenix', 'Raze']",3,261,0.77,172.8,0.79,61%,111.9,0.6,0.11,0.15,0.2,23%,6%,1/17,19,156,198,28,40,53
havoc,havoc,FUR,8706,"['Killjoy', 'Gekko', 'Kayo', 'Raze', 'Jett', 'Cypher']",6,224,0.73,178.3,0.72,59%,124.4,0.61,0.17,0.13,0.22,39%,23%,5/22,20,136,188,37,28,49
kon4n,kon4n,FUR,1671,"['Viper', 'Kayo']",2,224,0.7,154.4,0.69,64%,102.2,0.53,0.25,0.07,0.13,27%,13%,4/32,14,118,172,55,16,29
mazin,mazin,MIBR,8872,"['Viper', 'Kayo', 'Skye', 'Gekko']",4,200,0.62,127.6,0.55,61%,83.9,0.42,0.35,0.04,0.09,26%,10%,3/31,12,84,154,70,7,18
