match_id,event_name,event_stage,match_date,team1,team2,score_overall,player_name,player_id,player_team,stat_type,agent,rating,acs,k,d,a,kd_diff,kast,adr,hs_percent,fk,fd,fk_fd_diff,map_name,map_winner
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,runi,16003,Cloud9,overall,"Sova, Viper",1.10,192,49,46,20,+3,68%,146,38%,3,4,-1,,
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,Xeppaa,7871,Cloud9,overall,"Sage, Skye, Kayo",1.09,226,55,51,34,+4,77%,144,32%,7,7,0,,
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,OXY,18796,Cloud9,overall,"Jett, Raze",1.09,241,64,59,11,+5,70%,157,27%,15,16,-1,,
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,moose,7458,Cloud9,overall,"Killjoy, Cypher",0.89,164,40,48,18,-8,72%,121,26%,4,5,-1,,
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,vanity,7870,Cloud9,overall,"Viper, Omen",0.78,151,38,51,27,-13,76%,100,26%,4,9,-5,,
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,aspas,8480,LEVIATÁN,overall,"Jett, Phoenix, Raze",1.43,306,78,46,15,+32,74%,200,29%,9,6,+3,,
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,kiNgg,8549,LEVIATÁN,overall,"Viper, Omen",1.18,204,56,45,30,+11,78%,140,27%,8,8,0,,
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,tex,1818,LEVIATÁN,overall,"Killjoy, Cypher, Sage",0.83,175,44,51,21,-7,74%,116,33%,12,8,+4,,
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,Mazino,7603,LEVIATÁN,overall,"Harbor, Breach, Kayo",0.82,164,44,53,16,-9,68%,103,34%,3,5,-2,,
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,C0M,619,LEVIATÁN,overall,"Sova, Viper",0.66,147,32,51,16,-19,73%,96,11%,9,6,+3,,
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,moose,7458,Cloud9,map,Killjoy,0.98,209,14,15,6,-1,75%,152,30%,0,2,-2,Icebox,LEVIATÁN
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,Xeppaa,7871,Cloud9,map,Sage,0.80,216,13,17,6,-4,75%,141,45%,2,1,+1,Icebox,LEVIATÁN
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,runi,16003,Cloud9,map,Sova,0.72,104,8,14,3,-6,45%,100,35%,0,0,0,Icebox,LEVIATÁN
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,OXY,18796,Cloud9,map,Jett,0.70,227,16,19,2,-3,65%,130,28%,5,7,-2,Icebox,LEVIATÁN
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,vanity,7870,Cloud9,map,Viper,0.59,138,10,17,8,-7,75%,98,56%,1,2,-1,Icebox,LEVIATÁN
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,aspas,8480,LEVIATÁN,map,Jett,2.12,420,31,9,2,+22,85%,281,30%,4,1,+3,Icebox,LEVIATÁN
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,Mazino,7603,LEVIATÁN,map,Harbor,1.36,224,17,12,7,+5,80%,143,50%,1,0,+1,Icebox,LEVIATÁN
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,kiNgg,8549,LEVIATÁN,map,Viper,0.97,155,12,12,4,0,80%,105,28%,1,3,-2,Icebox,LEVIATÁN
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,tex,1818,LEVIATÁN,map,Killjoy,0.79,191,13,15,4,-2,80%,112,30%,5,2,+3,Icebox,LEVIATÁN
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,C0M,619,LEVIATÁN,map,Sova,0.76,145,9,13,9,-4,85%,104,18%,1,2,-1,Icebox,LEVIATÁN
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,runi,16003,Cloud9,map,Viper,1.53,285,20,11,4,+9,85%,192,48%,2,2,0,Sunset,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,Xeppaa,7871,Cloud9,map,Skye,1.36,229,16,10,12,+6,85%,133,18%,1,2,-1,Sunset,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,vanity,7870,Cloud9,map,Omen,1.18,188,13,9,10,+4,80%,127,30%,1,2,-1,Sunset,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,OXY,18796,Cloud9,map,Raze,0.93,198,13,15,5,-2,65%,127,28%,3,4,-1,Sunset,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,moose,7458,Cloud9,map,Cypher,0.81,105,7,9,3,-2,70%,66,36%,1,2,-1,Sunset,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,kiNgg,8549,LEVIATÁN,map,Omen,1.01,189,14,12,4,+2,65%,118,39%,3,4,-1,Sunset,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,aspas,8480,LEVIATÁN,map,Phoenix,0.79,194,12,14,5,-2,75%,127,48%,0,1,-1,Sunset,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,tex,1818,LEVIATÁN,map,Cypher,0.73,155,9,14,4,-5,65%,107,39%,3,1,+2,Sunset,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,C0M,619,LEVIATÁN,map,Sova,0.64,178,10,14,1,-4,60%,117,11%,5,1,+4,Sunset,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,Mazino,7603,LEVIATÁN,map,Breach,0.47,109,8,15,0,-7,65%,68,44%,1,1,0,Sunset,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,OXY,18796,Cloud9,map,Jett,1.43,297,35,25,4,+10,76%,190,26%,7,5,+2,Ascent,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,Xeppaa,7871,Cloud9,map,Kayo,1.11,234,26,24,16,+2,74%,152,34%,4,4,0,Ascent,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,runi,16003,Cloud9,map,Sova,1.07,187,21,21,13,0,71%,147,32%,1,2,-1,Ascent,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,moose,7458,Cloud9,map,Killjoy,0.89,179,19,24,9,-5,71%,136,21%,3,1,+2,Ascent,Cloud9
314622,Champions Tour 2024: Americas Stage 1,"Regular Season: 
						Week 1",2024-04-06 17:00:00,Cloud9,LEVIATÁN,2 - 1,vanity,7870,Cloud9,map,Omen,0.66,126,15,25,9,-10,74%,85,17%,2,5,-3,Ascent,Cloud9
