Match ID,Map,Player,Team,Agent,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
458805,Lotus,Jinboong,DFM,Vyse,1,1,0,0,0,0,0,0,0,57,2,1
458805,Lotus,Meiy,DFM,Raze,3,1,0,0,1,0,0,0,0,40,2,0
458805,Lotus,Art,DFM,Omen,1,0,0,0,0,0,0,0,0,33,1,0
458805,Lotus,Akame,DFM,Fade,4,1,0,0,0,0,0,0,0,67,1,0
458805,Lotus,gyen,DFM,Viper,2,1,0,0,0,0,0,0,0,47,0,0
458805,Lotus,UdoTan,GE,Cypher,5,0,0,0,0,0,0,0,0,48,0,0
458805,Lotus,Kr1stal,GE,Tejo,0,1,0,0,1,0,1,0,0,55,0,0
458805,Lotus,kellyS,GE,Breach,5,1,0,0,0,0,0,0,0,69,9,1
458805,Lotus,Papi,GE,Omen,4,0,0,0,1,0,0,0,0,50,0,0
458805,Lotus,yokam,GE,Yoru,2,0,0,0,0,0,0,0,0,44,0,0
458805,Pearl,Jinboong,DFM,Vyse,2,2,0,0,0,0,0,0,0,59,1,0
458805,Pearl,Meiy,DFM,Yoru,3,0,1,0,0,0,0,0,0,45,1,2
458805,Pearl,Art,DFM,Sova,3,1,0,0,0,0,0,0,0,40,3,0
458805,Pearl,Akame,DFM,Chamber,2,0,0,0,0,1,0,0,0,51,1,1
458805,Pearl,gyen,DFM,Astra,2,0,0,0,0,0,0,0,0,39,1,0
458805,Pearl,UdoTan,GE,Killjoy,3,1,0,0,0,0,0,0,0,64,0,1
458805,Pearl,Kr1stal,GE,Sova,1,3,0,0,0,0,0,0,0,63,5,0
458805,Pearl,kellyS,GE,Vyse,4,1,1,0,0,0,0,0,0,55,3,0
458805,Pearl,Papi,GE,Astra,3,1,0,0,1,0,0,0,0,33,1,1
458805,Pearl,yokam,GE,Jett,1,1,0,0,0,1,0,0,0,38,0,0
458806,Fracture,stax,T1,Breach,2,0,0,0,0,0,0,0,0,36,6,0
458806,Fracture,BuZz,T1,Neon,4,0,0,0,0,0,0,0,0,55,0,1
458806,Fracture,Sylvan,T1,Brimstone,1,1,0,0,0,0,0,0,0,57,0,0
458806,Fracture,Meteor,T1,Vyse,4,2,0,0,0,0,0,0,0,70,0,0
