player,player_name,team,player_id,agents,agents_count,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,hs_percent,cl_percent,clutches,k_max,kills,deaths,assists,first_kills,first_deaths
free1ng,free1ng,DRX,1916,"['Cypher', 'Tejo', 'Vyse', 'Yoru', 'Killjoy']",5,484,0.97,189.6,1.01,69%,123.7,0.67,0.19,0.12,0.1,27%,14%,8/57,26,323,321,93,56,46
CLZ,CLZ,ZETA,2615,"['Tejo', 'Sova']",2,255,0.96,178.1,0.88,68%,126.2,0.61,0.22,0.07,0.04,26%,16%,7/44,23,155,176,57,19,11
Dambi,Dambi,NS,31827,"['Waylay', 'Neon', 'Jett', 'Yoru']",4,333,0.95,210.8,0.99,67%,133.6,0.72,0.24,0.15,0.18,24%,16%,3/19,23,240,242,81,49,61
gyen,gyen,DFM,48577,"['Viper', 'Astra', 'Brimstone', 'Omen']",4,225,0.95,189.8,0.79,66%,125.8,0.62,0.34,0.08,0.1,37%,5%,2/38,21,139,177,76,17,22
stax,stax,T1,485,"['Breach', 'Fade', 'Sova', 'Kayo']",4,378,0.95,175.2,0.94,70%,119.2,0.64,0.33,0.03,0.06,31%,12%,5/43,25,241,256,126,11,22
crazyguy,crazyguy,RRQ,1430,"['Tejo', 'Breach', 'Omen']",3,573,0.94,181.8,0.92,72%,121.2,0.61,0.33,0.06,0.06,24%,14%,10/72,23,352,384,187,37,33
Monyet,Monyet,RRQ,8497,"['Omen', 'Astra', 'Yoru', 'Neon', 'Viper', 'Raze']",6,573,0.94,181.1,0.93,71%,119.7,0.65,0.34,0.1,0.12,28%,22%,13/59,25,375,402,196,55,66
TenTen,TenTen,ZETA,29839,"['Neon', 'Yoru']",2,103,0.94,216.4,0.96,69%,135.5,0.73,0.19,0.22,0.22,16%,25%,1/4,20,75,78,20,23,23
Dep,Dep,ZETA,424,"['Raze', 'Yoru', 'Reyna', 'Neon']",4,152,0.94,211.1,0.98,61%,142.3,0.75,0.16,0.16,0.18,28%,14%,2/14,28,114,116,25,24,28
Shiro,Shiro,BME,10739,"['Sova', 'Tejo', 'Kayo']",3,344,0.93,187.6,0.9,69%,128.1,0.64,0.27,0.09,0.07,27%,19%,6/32,23,220,244,94,32,24
thyy,thyy,TLN,42901,"['Astra', 'Brimstone', 'Omen', 'Viper']",4,392,0.93,177.2,0.88,73%,113.7,0.62,0.39,0.06,0.05,33%,9%,5/53,24,242,274,153,23,20
Sylvan,Sylvan,T1,4056,"['Brimstone', 'Omen', 'Viper', 'Astra']",4,378,0.92,179.2,0.86,71%,120.5,0.6,0.44,0.06,0.1,25%,12%,5/42,18,228,266,167,21,38
JitBoyS,JitBoyS,TLN,13788,"['Vyse', 'Cypher', 'Deadlock', 'Killjoy', 'Harbor']",5,392,0.91,186.9,0.91,69%,125.6,0.66,0.19,0.12,0.15,36%,11%,4/37,20,258,282,74,47,57
Meiy,Meiy,DFM,6672,"['Raze', 'Yoru', 'Jett', 'Neon']",4,225,0.9,190.3,0.89,64%,123.9,0.7,0.12,0.09,0.13,28%,18%,5/28,19,158,178,27,20,30
Jremy,Jremy,TS,7405,"['Yoru', 'Neon', 'Waylay', 'Jett', 'Iso', 'Raze']",6,271,0.9,201.0,0.91,70%,131.7,0.71,0.21,0.14,0.18,26%,19%,4/21,27,192,211,58,37,49
Crws,Crws,TLN,3977,"['Tejo', 'Sova', 'Deadlock', 'Fade']",4,392,0.9,174.2,0.87,65%,119.8,0.6,0.23,0.07,0.1,25%,15%,6/41,20,236,272,91,28,40
Xdll,Xdll,ZETA,25221,"['Breach', 'Iso', 'Vyse']",3,255,0.88,200.5,0.88,68%,129.1,0.7,0.23,0.12,0.09,35%,15%,4/27,21,178,203,59,31,24
kellyS,kellyS,GE,7437,"['Breach', 'Vyse', 'Cypher', 'Deadlock']",4,199,0.87,182.4,0.81,65%,119.7,0.62,0.33,0.06,0.09,21%,12%,2/17,19,124,153,66,11,18
mindfreak,mindfreak,PRX,9800,"['Cypher', 'Viper', 'Vyse', 'Omen']",4,124,0.86,165.2,0.83,63%,114.1,0.57,0.21,0.06,0.07,30%,18%,3/17,17,71,86,26,7,9
Wild0reoo,Wild0reoo,TS,9740,"['Chamber', 'Breach', 'Tejo', 'Gekko', 'Cypher', 'Raze', 'Yoru', 'Jett']",8,271,0.85,185.5,0.84,66%,123.4,0.66,0.17,0.12,0.14,26%,18%,4/22,25,179,212,45,32,37
Estrella,Estrella,DRX,25025,"['Vyse', 'Omen', 'Killjoy', 'Cypher', 'Breach', 'Kayo', 'Viper', 'Harbor']",8,382,0.83,161.7,0.84,72%,103.9,0.56,0.32,0.06,0.08,25%,11%,4/38,22,214,255,121,22,29
2GE,2GE,TS,9735,"['Astra', 'Brimstone', 'Omen', 'Viper']",4,271,0.81,165.3,0.74,66%,108.7,0.55,0.36,0.05,0.1,23%,5%,2/39,19,150,202,97,14,28
Deryeon,Deryeon,GE,9152,"['Jett', 'Raze', 'Yoru']",3,78,0.81,207.5,0.74,69%,132.3,0.64,0.24,0.19,0.14,25%,0%,0/9,16,50,68,19,15,11
Papi,Papi,GE,13219,"['Omen', 'Astra']",2,199,0.8,152.4,0.75,74%,98.8,0.55,0.32,0.05,0.09,26%,19%,4/21,15,110,147,63,10,18
Jinboong,Jinboong,DFM,4052,"['Vyse', 'Fade', 'Viper']",3,225,0.8,157.4,0.72,62%,111.1,0.54,0.21,0.06,0.13,33%,12%,4/33,16,121,169,48,14,29
SyouTa,SyouTa,ZETA,12990,"['Vyse', 'Viper', 'Cypher', 'Killjoy']",4,255,0.79,162.8,0.77,61%,108.1,0.58,0.19,0.1,0.07,35%,9%,3/32,18,147,190,48,26,18
Suggest,Suggest,GEN,4559,"['Cypher', 'Killjoy', 'Vyse']",3,112,0.66,152.2,0.77,65%,110.8,0.57,0.12,0.09,0.12,30%,0%,0/8,21,64,83,13,10,13
Art,Art,DFM,10627,"['Omen', 'Sova', 'Tejo', 'Breach']",4,225,0.61,135.7,0.52,61%,92.8,0.42,0.31,0.04,0.12,21%,0%,0/18,16,94,182,69,9,28
yokam,yokam,GE,44259,"['Yoru', 'Jett', 'Raze']",3,121,0.55,152.7,0.56,60%,104.2,0.48,0.17,0.16,0.19,23%,13%,1/8,15,58,104,21,19,23
