player,player_name,team,player_id,agents,agents_count,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,hs_percent,cl_percent,clutches,k_max,kills,deaths,assists,first_kills,first_deaths
Biank,Biank,TE,3021,"['Fade', 'Sova']",2,74,0.85,166.8,0.72,59%,115.6,0.55,0.24,0.07,0.08,19%,22%,2/9,14,41,57,18,5,6
S1Mon,S1Mon,EDG,13768,"['Breach', 'Fade', 'Kayo']",3,313,0.83,151.5,0.75,71%,100.7,0.54,0.42,0.03,0.06,30%,17%,6/35,19,169,225,133,9,18
johnqt,johnqt,SEN,1265,"['Viper', 'Tejo', nan]",2,103,0.82,159.8,0.79,75%,105.3,0.59,0.25,0.04,0.06,19%,0%,0/13,18,61,77,26,4,6
Zellsis,Zellsis,SEN,729,"['Vyse', 'Kayo', 'Brimstone']",3,103,0.77,159.8,0.63,70%,109.3,0.5,0.39,0.05,0.09,19%,0%,0/20,17,51,81,40,5,9
Sayf,Sayf,VIT,312,"['Tejo', 'Omen', 'Vyse', 'Jett']",4,225,0.75,155.9,0.74,69%,100.1,0.53,0.25,0.07,0.09,22%,9%,2/22,18,119,160,56,15,20
LuoK1ng,LuoK1ng,TE,3045,"['Omen', 'Astra']",2,74,0.74,155.8,0.67,66%,105.2,0.54,0.31,0.05,0.07,34%,0%,0/16,13,40,60,23,4,5
paTiTek,paTiTek,TL,309,"['Fade', 'Vyse', 'Breach', 'Kayo', 'Skye']",5,155,0.73,144.0,0.65,70%,97.8,0.47,0.43,0.06,0.08,25%,7%,1/15,18,73,112,67,10,13
heybay,heybay,TE,4712,"['Viper', 'Kayo', 'Breach']",3,74,0.69,134.3,0.54,59%,89.7,0.42,0.3,0.07,0.09,26%,0%,0/8,12,31,57,22,5,7
carpe,carpe,T1,31207,['Brimstone'],1,45,0.63,140.5,0.57,67%,92.1,0.44,0.38,0.09,0.13,27%,25%,1/4,14,20,35,17,4,6
FengF,FengF,TE,4770,"['Raze', 'Omen', 'Cypher']",3,74,0.55,151.0,0.56,57%,104.6,0.47,0.16,0.11,0.2,21%,13%,1/8,14,35,63,12,8,15
