url,title,subtitle,dates,prize_pool,location
https://www.vlr.gg/event/2498/vct-2025-emea-stage-2,VCT 2025: EMEA Stage 2,"Part of the Valorant Champions Tour, Riot's official 2025 tournament circuit.","Jul 16, 2025 - Sep 1, 2025","$250,000 USD","Riot Games Arena, Berlin"
