Match ID,Map,Player,Team,Agent,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
430514,Pearl,Famouz,BME,Neon,3,0,0,0,0,0,0,0,0,37,1,1
430514,Pearl,BerserX,BME,Killjoy,4,0,0,0,0,0,0,0,0,68,0,1
430514,Pearl,NcSlasher,BME,Fade,1,1,1,0,0,0,0,0,0,44,3,1
430514,Pearl,Shiro,BME,Kayo,2,0,0,0,1,0,0,0,0,38,1,1
430514,Pearl,dos9,BME,Astra,1,2,0,0,0,0,1,0,0,52,0,2
430514,Pearl,stax,T1,Sova,3,2,0,0,0,0,0,0,0,47,8,1
430514,Pearl,BuZz,T1,Neon,2,1,0,0,0,0,0,0,0,51,0,0
430514,Pearl,Sylvan,T1,Astra,3,0,0,0,2,0,0,0,0,34,2,0
430514,Pearl,Meteor,T1,Killjoy,4,2,1,0,0,0,0,0,0,70,0,0
430514,Pearl,iZu,T1,Yoru,3,1,0,0,0,0,0,0,0,47,1,0
430514,Bind,Famouz,BME,Raze,1,2,1,0,0,0,0,0,0,72,2,1
430514,Bind,BerserX,BME,Vyse,6,2,0,0,0,0,0,0,0,81,0,1
430514,Bind,NcSlasher,BME,Fade,3,0,0,0,0,0,0,0,0,46,0,0
430514,Bind,Shiro,BME,Kayo,4,2,0,0,0,0,0,0,0,74,2,0
430514,Bind,dos9,BME,Brimstone,1,0,0,0,0,0,0,0,0,39,2,1
430514,Bind,stax,T1,Kayo,1,1,0,0,0,0,0,0,0,46,1,1
430514,Bind,BuZz,T1,Raze,5,1,0,0,0,1,0,0,0,58,0,1
430514,Bind,Sylvan,T1,Brimstone,2,0,0,0,0,1,0,0,0,43,1,0
430514,Bind,Meteor,T1,Vyse,2,0,0,0,0,0,0,0,0,32,0,0
430514,Bind,iZu,T1,Gekko,2,1,0,0,0,0,0,0,0,51,4,0
430514,Fracture,Famouz,BME,Neon,3,2,1,0,0,1,0,0,0,61,0,1
430514,Fracture,BerserX,BME,Cypher,2,0,0,0,0,1,0,0,0,36,0,0
430514,Fracture,NcSlasher,BME,Breach,1,0,0,0,0,0,0,0,0,22,0,0
430514,Fracture,Shiro,BME,Tejo,2,0,0,0,0,0,0,0,0,40,5,0
430514,Fracture,dos9,BME,Brimstone,3,0,0,0,0,0,0,0,0,56,0,1
430514,Fracture,stax,T1,Breach,0,1,0,0,0,0,0,0,0,50,6,2
430514,Fracture,BuZz,T1,Neon,3,1,0,0,0,0,0,0,0,38,0,1
430514,Fracture,Sylvan,T1,Brimstone,4,2,0,0,1,0,0,0,0,70,3,0
430514,Fracture,Meteor,T1,Killjoy,4,2,0,0,0,0,0,0,0,60,0,0
430514,Fracture,iZu,T1,Raze,2,2,1,0,0,0,0,0,0,70,0,0
430515,Split,Dep,ZETA,Raze,3,1,1,0,0,0,0,0,0,52,0,1
430515,Split,CLZ,ZETA,Breach,1,2,0,0,0,0,0,0,0,44,2,0
430515,Split,SugarZ3ro,ZETA,Omen,1,1,1,0,1,0,0,0,0,59,1,1
430515,Split,SyouTa,ZETA,Cypher,5,0,0,0,0,1,0,0,0,40,0,1
430515,Split,Xdll,ZETA,Fade,2,1,0,0,0,0,0,0,0,48,2,0
430515,Split,Persia,NS,Astra,2,2,1,0,0,1,0,0,0,63,2,0
430515,Split,Dambi,NS,Neon,3,0,0,0,0,0,0,0,0,42,0,0
430515,Split,Francis,NS,Kayo,2,1,0,0,0,0,0,0,0,44,4,1
430515,Split,Ivy,NS,Fade,4,3,0,0,2,0,0,0,0,68,1,2
430515,Split,margaret,NS,Cypher,0,1,0,0,0,0,0,0,0,42,1,0
430515,Haven,Dep,ZETA,Neon,3,0,0,0,0,0,0,0,0,51,0,0
430515,Haven,CLZ,ZETA,Breach,4,0,0,0,0,0,0,0,0,62,6,0
430515,Haven,SugarZ3ro,ZETA,Omen,1,1,0,0,0,0,0,0,0,38,0,1
430515,Haven,SyouTa,ZETA,Cypher,0,2,0,0,0,0,0,0,0,40,0,0
430515,Haven,Xdll,ZETA,Sova,4,0,0,0,0,0,0,0,0,39,0,0
430515,Haven,Persia,NS,Omen,3,0,1,0,0,0,0,0,0,67,2,0
430515,Haven,Dambi,NS,Neon,1,3,0,0,0,0,0,0,0,56,0,0
430515,Haven,Francis,NS,Breach,1,1,0,0,0,0,0,0,0,55,5,0
430515,Haven,Ivy,NS,Sova,2,1,0,0,0,0,0,0,0,61,2,0
430515,Haven,margaret,NS,Cypher,1,1,0,0,0,0,0,0,0,53,0,1
430516,Abyss,UdoTan,GE,Jett,2,0,0,0,0,0,0,0,0,37,0,0
430516,Abyss,Kr1stal,GE,Sova,0,0,0,0,0,0,0,0,0,59,0,1
430516,Abyss,kellyS,GE,Kayo,1,1,0,0,0,0,0,0,0,41,1,0
430516,Abyss,Deryeon,GE,Astra,3,0,0,0,0,0,0,0,0,37,1,0
430516,Abyss,Papi,GE,Omen,3,0,0,0,0,0,0,0,0,69,0,1
430516,Abyss,JessieVash,TS,Sova,3,0,0,0,0,1,0,0,0,44,6,1
430516,Abyss,Jremy,TS,Jett,7,1,0,0,0,0,0,0,0,94,0,1
430516,Abyss,invy,TS,Kayo,3,1,0,0,0,0,1,0,0,54,3,0
430516,Abyss,2GE,TS,Omen,2,1,0,0,0,1,0,0,0,62,2,0
430516,Abyss,Wild0reoo,TS,Cypher,2,0,0,0,0,0,0,0,0,42,0,0
430516,Split,UdoTan,GE,Raze,3,3,1,0,0,0,0,0,0,75,0,0
